mode,stage,run_id,block,scope,formula,rows,maximum_normalized,raw_residual,tolerance,unit,all_pass
economic,detailed-author_event1,r7-transport-ad07e877-cbdb-4309-9c32-3e308e1110c7,shared,adopted,R9-RL1-ordinary,704,0.0,0.0,2.7877279102384292e-5,MW,true
economic,detailed-author_event1,r7-transport-ad07e877-cbdb-4309-9c32-3e308e1110c7,shared,adopted,R9-RL1-split,704,3.186029800247475e-11,8.881784197001252e-16,2.7877279102384292e-5,MW,true
economic,detailed-author_event1,r7-transport-ad07e877-cbdb-4309-9c32-3e308e1110c7,shared,adopted,R9-RL2,1,1.6629123208409905e-10,1.7763568394002505e-15,1.0682203848858893e-5,MWh,true
economic,detailed-author_event1,r7-transport-ad07e877-cbdb-4309-9c32-3e308e1110c7,shared,adopted,R9-RW1-off,36,0.0,0.0,1.0e-6,1,true
economic,detailed-author_event1,r7-transport-ad07e877-cbdb-4309-9c32-3e308e1110c7,shared,adopted,R9-RW1-on,36,0.0,0.0,1.0e-6,1,true
economic,detailed-author_event1,r7-transport-ad07e877-cbdb-4309-9c32-3e308e1110c7,shared,adopted,R9-RW1-state,36,0.0,0.0,1.0e-6,1,true
economic,detailed-author_event1,r7-transport-ad07e877-cbdb-4309-9c32-3e308e1110c7,shared,adopted,binary-a_off,47,0.0,0.0,1.0e-6,1,true
economic,detailed-author_event1,r7-transport-ad07e877-cbdb-4309-9c32-3e308e1110c7,shared,adopted,binary-a_on,47,0.0,0.0,1.0e-6,1,true
economic,detailed-author_event1,r7-transport-ad07e877-cbdb-4309-9c32-3e308e1110c7,shared,adopted,binary-beta,44,0.0,0.0,1.0e-6,1,true
economic,detailed-author_event1,r7-transport-ad07e877-cbdb-4309-9c32-3e308e1110c7,shared,adopted,binary-z,47,0.0,0.0,1.0e-6,1,true
economic,detailed-author_event1,r7-transport-ad07e877-cbdb-4309-9c32-3e308e1110c7,shared,adopted,forest-edges,1,0.0,0.0,1.0e-6,1,true
economic,detailed-author_event1,r7-transport-ad07e877-cbdb-4309-9c32-3e308e1110c7,shared,adopted,forest-independent,1,0.0,0.0,1.0e-6,1,true
economic,detailed-author_event1,r7-transport-ad07e877-cbdb-4309-9c32-3e308e1110c7,shared,adopted,inactive-charge,128,0.0,0.0,2.7877279102384292e-5,MW,true
economic,detailed-author_event1,r7-transport-ad07e877-cbdb-4309-9c32-3e308e1110c7,shared,adopted,inactive-discharge,128,0.0,0.0,2.7877279102384292e-5,MW,true
economic,detailed-author_event1,r7-transport-ad07e877-cbdb-4309-9c32-3e308e1110c7,shared,adopted,inactive-energy,136,0.0,0.0,1.1278250000000002e-5,MWh,true
economic,detailed-author_event1,r7-transport-ad07e877-cbdb-4309-9c32-3e308e1110c7,shared,adopted,integer-a_off,47,0.0,0.0,1.0e-6,1,true
economic,detailed-author_event1,r7-transport-ad07e877-cbdb-4309-9c32-3e308e1110c7,shared,adopted,integer-a_on,47,0.0,0.0,1.0e-6,1,true
economic,detailed-author_event1,r7-transport-ad07e877-cbdb-4309-9c32-3e308e1110c7,shared,adopted,integer-beta,44,0.0,0.0,1.0e-6,1,true
economic,detailed-author_event1,r7-transport-ad07e877-cbdb-4309-9c32-3e308e1110c7,shared,adopted,integer-z,47,0.0,0.0,1.0e-6,1,true
economic,detailed-author_event1,r7-transport-ad07e877-cbdb-4309-9c32-3e308e1110c7,shared,adopted,load-port,608,0.0,0.0,6.271428571428571e-5,kg/s,true
economic,detailed-author_event1,r7-transport-ad07e877-cbdb-4309-9c32-3e308e1110c7,shared,adopted,off-action,47,0.0,0.0,1.0e-6,1,true
economic,detailed-author_event1,r7-transport-ad07e877-cbdb-4309-9c32-3e308e1110c7,shared,adopted,on-action,47,0.0,0.0,1.0e-6,1,true
economic,detailed-author_event1,r7-transport-ad07e877-cbdb-4309-9c32-3e308e1110c7,shared,adopted,one-root-per-component,2,0.0,0.0,1.0e-6,1,true
economic,detailed-author_event1,r7-transport-ad07e877-cbdb-4309-9c32-3e308e1110c7,shared,adopted,root-eligible,44,0.0,0.0,1.0e-6,1,true
economic,detailed-author_event1,r7-transport-ad07e877-cbdb-4309-9c32-3e308e1110c7,shared,adopted,root-supply,44,0.0,0.0,1.0e-6,1,true
economic,detailed-author_event1,r7-transport-ad07e877-cbdb-4309-9c32-3e308e1110c7,shared,adopted,source-port,608,0.0,0.0,6.271428571428571e-5,kg/s,true
economic,detailed-author_event1,r7-transport-ad07e877-cbdb-4309-9c32-3e308e1110c7,shared,adopted,virtual-arc,47,0.0,0.0,1.0e-6,1,true
economic,detailed-author_event1,r7-transport-ad07e877-cbdb-4309-9c32-3e308e1110c7,shared,adopted,virtual-node,44,0.0,0.0,1.0e-6,1,true
economic,detailed-author_event1,r7-transport-ad07e877-cbdb-4309-9c32-3e308e1110c7,thermal,adopted,R7-T-bound,14464,0.0,0.0,0.0001,K,true
economic,detailed-author_event1,r7-transport-ad07e877-cbdb-4309-9c32-3e308e1110c7,thermal,adopted,R7-T-control,2432,7.946421298754558e-8,7.946421298754558e-14,1.0e-6,MW,true
economic,detailed-author_event1,r7-transport-ad07e877-cbdb-4309-9c32-3e308e1110c7,thermal,adopted,R7-T-idle-load,128,0.0,0.0,0.0001,K,true
economic,detailed-author_event1,r7-transport-ad07e877-cbdb-4309-9c32-3e308e1110c7,thermal,adopted,R7-T-idle-source,2304,0.0,0.0,0.0001,K,true
economic,detailed-author_event1,r7-transport-ad07e877-cbdb-4309-9c32-3e308e1110c7,thermal,adopted,R7-T-mass,2432,1.7763568394002505e-9,1.7763568394002505e-15,1.0e-6,kg/s,true
economic,detailed-author_event1,r7-transport-ad07e877-cbdb-4309-9c32-3e308e1110c7,thermal,adopted,R7-T-port-load,2304,0.0,0.0,0.0001,K,true
economic,detailed-author_event1,r7-transport-ad07e877-cbdb-4309-9c32-3e308e1110c7,thermal,adopted,R7-T-port-source,128,0.0,0.0,0.0001,K,true
economic,detailed-author_event1,r7-transport-ad07e877-cbdb-4309-9c32-3e308e1110c7,thermal,adopted,R7-T1-transport,4736,5.2864379540551454e-8,5.286437954055145e-12,0.0001,K,true
economic,detailed-author_event1,r7-transport-ad07e877-cbdb-4309-9c32-3e308e1110c7,thermal,adopted,R7-T2-load,2432,1.4731271757995046e-8,1.4731271757995046e-14,1.0e-6,MW,true
economic,detailed-author_event1,r7-transport-ad07e877-cbdb-4309-9c32-3e308e1110c7,thermal,adopted,R7-T2-source,2432,3.2240876635114546e-7,3.2240876635114546e-13,1.0e-6,MW,true
economic,detailed-author_event1,r7-transport-ad07e877-cbdb-4309-9c32-3e308e1110c7,thermal,adopted,R7-T3-mix,4864,5.6274984672199935e-8,5.6274984672199935e-12,0.0001,K,true
economic,detailed-author_event1,r7-transport-ad07e877-cbdb-4309-9c32-3e308e1110c7,thermal,adopted,R7-T4-inventory,4810,2.646771690706373e-7,1.6542323066914832e-14,6.25e-8,MWh,true
economic,detailed-author_event1,r7-transport-ad07e877-cbdb-4309-9c32-3e308e1110c7,thermal,adopted,R7-T4-pipe-energy,4736,1.186550857568136e-8,7.41594285980085e-16,6.25e-8,MWh,true
economic,detailed-author_event1,r7-transport-ad07e877-cbdb-4309-9c32-3e308e1110c7,thermal,adopted,R7-T4-pipe-mass,4736,1.616879469818539e-8,1.616879469818539e-14,1.0e-6,kg/s,true
economic,detailed-author_event1,r7-transport-ad07e877-cbdb-4309-9c32-3e308e1110c7,thermal,adopted,R7-T4-spatial,55796,0.0,0.0,0.0001,K,true
economic,detailed-author_event1,r7-transport-ad07e877-cbdb-4309-9c32-3e308e1110c7,thermal,adopted,R7-T4-total,64,3.406719351062293e-7,2.129199594413933e-14,6.25e-8,MWh,true
economic,detailed-author_event1,r7-transport-ad07e877-cbdb-4309-9c32-3e308e1110c7,thermal,adopted,objective,1,8.100187187665142e-7,5.062616992290714e-14,6.25e-8,MWh,true
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,model,adopted,6-1,1,5.850209048322139e-10,2.9103830456733704e-10,0.4974835978738365,CNY,true
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,model,adopted,6-11,768,1.0831444142684455e-10,8.881784197001252e-16,8.2e-6,MW,true
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,model,adopted,6-12-ch,768,0.0,0.0,2.7877279102384292e-5,MW,true
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,model,adopted,6-12-dis,768,0.0,0.0,2.7877279102384292e-5,MW,true
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,model,adopted,6-13-zero,776,0.0,0.0,1.8130416666666662e-5,MWh,true
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,model,adopted,6-18:19,4224,1.3540626651051768e-10,3.774758283725532e-15,2.7877279102384292e-5,MW,true
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,model,adopted,6-2,192,0.0,0.0,9.499999999999999e-6,MW,true
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,model,adopted,6-20,4224,6.37205960049495e-11,1.7763568394002505e-15,2.7877279102384292e-5,Mvar,true
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,model,adopted,6-22,4224,0.0,0.0,1.0e-6,pu,true
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,model,adopted,6-24:25,9024,0.0,0.0,2.7877279102384292e-5,MW,true
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,model,adopted,6-26,3648,3.1860298002474744e-10,8.881784197001252e-15,2.7877279102384292e-5,MW,true
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,model,adopted,6-27:29,14592,0.0,0.0,0.0001,K,true
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,model,adopted,6-28,3648,8.960708813196023e-12,2.498001805406602e-16,2.7877279102384292e-5,MW,true
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,model,adopted,6-3,192,0.0,0.0,9.499999999999999e-6,Mvar,true
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,model,adopted,6-35,7296,0.0,0.0,1.0,Pa,true
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,model,adopted,6-36,3648,0.0,0.0,1.0,Pa,true
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,model,adopted,6-4,192,0.0,0.0,9.499999999999999e-6,MW,true
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,model,adopted,6-5,192,0.0,0.0,9.499999999999999e-6,MW,true
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,model,adopted,6-8:10,576,0.0,0.0,2.7877279102384292e-5,MW,true
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,model,adopted,6-9,576,0.0,0.0,2.7877279102384292e-5,Mvar,true
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,model,adopted,PCC-P,96,0.0,0.0,2.7877279102384292e-5,MW,true
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,model,adopted,PCC-Q,96,0.0,0.0,2.7877279102384292e-5,Mvar,true
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,model,adopted,R7-D-device-link,576,0.0,0.0,2.7877279102384292e-5,MW,true
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,model,adopted,R7-D-inventory,7178,4.592653791568686e-10,8.326672684688674e-15,1.8130416666666662e-5,MWh,true
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,model,adopted,R7-D-mix-R,3648,2.5579538487363607e-8,2.5579538487363607e-12,0.0001,K,true
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,model,adopted,R7-D-mix-S,3648,1.1368683772161603e-9,1.1368683772161603e-13,0.0001,K,true
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,model,adopted,R7-D-pressure-R,3552,1.2732925824820995e-11,1.2732925824820995e-17,1.0e-6,1,true
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,model,adopted,R7-D-pressure-S,3552,1.2732925824820995e-11,1.2732925824820995e-17,1.0e-6,1,true
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,model,adopted,R7-D-transport,7104,6.821210263296962e-9,6.821210263296962e-13,0.0001,K,true
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,model,adopted,R7-D-voltage,4128,1.0863705768304754e-10,1.0863705768304754e-16,1.0e-6,pu,true
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,model,adopted,R7-N1,960,0.0,0.0,1.0e-6,1,true
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,model,adopted,idle-load,192,0.0,0.0,0.0001,K,true
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,model,adopted,idle-source,3456,0.0,0.0,0.0001,K,true
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,model,adopted,inventory-domain,7178,0.0,0.0,1.8130416666666662e-5,MWh,true
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,model,adopted,load-delta,3456,0.0,0.0,0.0001,K,true
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,model,adopted,pipe-temperature,7104,0.0,0.0,0.0001,K,true
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,model,pipe_reference,reference-energy,7104,3.487546472972471e-11,6.323067069935462e-16,1.8130416666666662e-5,MWh,true
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,model,adopted,reference-network-energy,96,1.3043136768055067e-9,2.3647750424515834e-14,1.8130416666666662e-5,MWh,true
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,model,pipe_reference,reference-outlet,7104,6.821210263296962e-9,6.821210263296962e-13,0.0001,K,true
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,model,adopted,root-voltage,96,0.0,0.0,1.0e-6,pu,true
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,model,adopted,source-delta,192,0.0,0.0,0.0001,K,true
penalty,normal,r9-preplan-b8b18020-b7af-437e-931c-a99e643fd825-normal,model,adopted,valve-head,7104,0.0,0.0,1.0,Pa,true
penalty,aggregate-external_only,r7-recovery-67311f38-1d37-4fc2-ad11-ab6fc01abab9,model,adopted,6-11,128,3.186029800247475e-11,8.881784197001252e-16,2.7877279102384292e-5,MW,true
penalty,aggregate-external_only,r7-recovery-67311f38-1d37-4fc2-ad11-ab6fc01abab9,model,adopted,6-19,704,7.327868540569191e-10,2.042810365310288e-14,2.7877279102384292e-5,MW,true
penalty,aggregate-external_only,r7-recovery-67311f38-1d37-4fc2-ad11-ab6fc01abab9,model,adopted,6-20,704,1.9116178801484847e-10,5.329070518200751e-15,2.7877279102384292e-5,Mvar,true
penalty,aggregate-external_only,r7-recovery-67311f38-1d37-4fc2-ad11-ab6fc01abab9,model,adopted,6-22,704,0.0,0.0,1.0e-6,pu,true
penalty,aggregate-external_only,r7-recovery-67311f38-1d37-4fc2-ad11-ab6fc01abab9,model,adopted,6-24:25-P_line,752,0.0,0.0,2.7877279102384292e-5,MW,true
penalty,aggregate-external_only,r7-recovery-67311f38-1d37-4fc2-ad11-ab6fc01abab9,model,adopted,6-24:25-Q_line,752,0.0,0.0,2.7877279102384292e-5,Mvar,true
penalty,aggregate-external_only,r7-recovery-67311f38-1d37-4fc2-ad11-ab6fc01abab9,model,adopted,6-3/9,128,0.0,0.0,2.7877279102384292e-5,Mvar,true
penalty,aggregate-external_only,r7-recovery-67311f38-1d37-4fc2-ad11-ab6fc01abab9,model,adopted,6-4/57,32,0.0,0.0,2.7877279102384292e-5,MW,true
penalty,aggregate-external_only,r7-recovery-67311f38-1d37-4fc2-ad11-ab6fc01abab9,model,adopted,6-5/58,32,0.0,0.0,2.7877279102384292e-5,MW,true
penalty,aggregate-external_only,r7-recovery-67311f38-1d37-4fc2-ad11-ab6fc01abab9,model,adopted,6-51-P,16,0.0,0.0,2.7877279102384292e-5,MW,true
penalty,aggregate-external_only,r7-recovery-67311f38-1d37-4fc2-ad11-ab6fc01abab9,model,adopted,6-51-Q,16,0.0,0.0,2.7877279102384292e-5,Mvar,true
penalty,aggregate-external_only,r7-recovery-67311f38-1d37-4fc2-ad11-ab6fc01abab9,model,adopted,6-54,704,3.783410387793876e-10,1.0547118733938987e-14,2.7877279102384292e-5,MW,true
penalty,aggregate-external_only,r7-recovery-67311f38-1d37-4fc2-ad11-ab6fc01abab9,model,adopted,6-55,608,0.0,0.0,2.7877279102384292e-5,MW,true
penalty,aggregate-external_only,r7-recovery-67311f38-1d37-4fc2-ad11-ab6fc01abab9,model,adopted,6-63,1,0.0,0.0,1.0e-6,1,true
penalty,aggregate-external_only,r7-recovery-67311f38-1d37-4fc2-ad11-ab6fc01abab9,model,adopted,6-72,592,0.0,0.0,6.271428571428571e-5,kg/s,true
penalty,aggregate-external_only,r7-recovery-67311f38-1d37-4fc2-ad11-ab6fc01abab9,model,adopted,6-74,592,0.0,0.0,6.271428571428571e-5,kg/s,true
penalty,aggregate-external_only,r7-recovery-67311f38-1d37-4fc2-ad11-ab6fc01abab9,model,adopted,6-8/56/60,128,3.2656805452536615e-10,9.103828801926284e-15,2.7877279102384292e-5,MW,true
penalty,aggregate-external_only,r7-recovery-67311f38-1d37-4fc2-ad11-ab6fc01abab9,model,adopted,6-80:82,34,0.0,0.0,1.1278250000000002e-5,MWh,true
penalty,aggregate-external_only,r7-recovery-67311f38-1d37-4fc2-ad11-ab6fc01abab9,model,adopted,6-81:82-temperature,34,0.0,0.0,0.0001,K,true
penalty,aggregate-external_only,r7-recovery-67311f38-1d37-4fc2-ad11-ab6fc01abab9,model,adopted,6-83,608,6.37205960049495e-11,1.7763568394002505e-15,2.7877279102384292e-5,MW,true
penalty,aggregate-external_only,r7-recovery-67311f38-1d37-4fc2-ad11-ab6fc01abab9,model,adopted,6-84,608,0.0,0.0,2.7877279102384292e-5,MW,true
penalty,aggregate-external_only,r7-recovery-67311f38-1d37-4fc2-ad11-ab6fc01abab9,model,adopted,6-85:86,32,4.4803544065980115e-12,1.249000902703301e-16,2.7877279102384292e-5,MW,true
penalty,aggregate-external_only,r7-recovery-67311f38-1d37-4fc2-ad11-ab6fc01abab9,model,exact_exchange,6-88,16,34584.726006164245,0.964128059553329,2.7877279102384292e-5,MW,false
penalty,aggregate-external_only,r7-recovery-67311f38-1d37-4fc2-ad11-ab6fc01abab9,model,adopted,6-89,16,2.54882384019798e-10,7.105427357601002e-15,2.7877279102384292e-5,MW,true
penalty,aggregate-external_only,r7-recovery-67311f38-1d37-4fc2-ad11-ab6fc01abab9,model,adopted,R7-A3/90,2,0.0,0.0,1.1278250000000002e-5,MWh,true
penalty,aggregate-external_only,r7-recovery-67311f38-1d37-4fc2-ad11-ab6fc01abab9,model,adopted,R7-A4-R,16,2.559421775563945e-10,2.886579864025407e-15,1.1278250000000002e-5,MWh,true
penalty,aggregate-external_only,r7-recovery-67311f38-1d37-4fc2-ad11-ab6fc01abab9,model,adopted,R7-A4-S,16,5.906357943609105e-11,6.661338147750939e-16,1.1278250000000002e-5,MWh,true
penalty,aggregate-external_only,r7-recovery-67311f38-1d37-4fc2-ad11-ab6fc01abab9,model,adopted,R7-C1-load,608,0.0,0.0,2.7877279102384292e-5,MW,true
penalty,aggregate-external_only,r7-recovery-67311f38-1d37-4fc2-ad11-ab6fc01abab9,model,adopted,R7-C1-source,608,6.37205960049495e-11,1.7763568394002505e-15,2.7877279102384292e-5,MW,true
penalty,aggregate-external_only,r7-recovery-67311f38-1d37-4fc2-ad11-ab6fc01abab9,model,adopted,R7-R1,47,0.0,0.0,1.0e-6,1,true
penalty,aggregate-external_only,r7-recovery-67311f38-1d37-4fc2-ad11-ab6fc01abab9,model,adopted,R7-R4,608,1.1329838611208888e-10,7.105427357601002e-15,6.271428571428571e-5,kg/s,true
penalty,aggregate-external_only,r7-recovery-67311f38-1d37-4fc2-ad11-ab6fc01abab9,model,adopted,R9-RE1-closed-component,47,0.0,0.0,1.0e-6,1,true
penalty,aggregate-external_only,r7-recovery-67311f38-1d37-4fc2-ad11-ab6fc01abab9,model,adopted,R9-RE1-energized,44,0.0,0.0,1.0e-6,1,true
penalty,aggregate-external_only,r7-recovery-67311f38-1d37-4fc2-ad11-ab6fc01abab9,model,adopted,R9-RE1-integer-energized,44,0.0,0.0,1.0e-6,1,true
penalty,aggregate-external_only,r7-recovery-67311f38-1d37-4fc2-ad11-ab6fc01abab9,model,adopted,R9-RE1-integer-live,47,0.0,0.0,1.0e-6,1,true
penalty,aggregate-external_only,r7-recovery-67311f38-1d37-4fc2-ad11-ab6fc01abab9,model,adopted,R9-RE1-live,47,0.0,0.0,1.0e-6,1,true
penalty,aggregate-external_only,r7-recovery-67311f38-1d37-4fc2-ad11-ab6fc01abab9,model,adopted,R9-RE1-live-product,47,0.0,0.0,1.0e-6,1,true
penalty,aggregate-external_only,r7-recovery-67311f38-1d37-4fc2-ad11-ab6fc01abab9,model,adopted,R9-RE2-live-root,44,0.0,0.0,1.0e-6,1,true
penalty,aggregate-external_only,r7-recovery-67311f38-1d37-4fc2-ad11-ab6fc01abab9,model,adopted,R9-RE2-root-available,704,0.0,0.0,1.0e-6,1,true
penalty,aggregate-external_only,r7-recovery-67311f38-1d37-4fc2-ad11-ab6fc01abab9,model,adopted,R9-RE3,752,9.403827543053023e-10,9.403827543053023e-16,1.0e-6,pu,true
penalty,aggregate-external_only,r7-recovery-67311f38-1d37-4fc2-ad11-ab6fc01abab9,model,adopted,R9-RE4-commitment,32,0.0,0.0,1.0e-6,1,true
penalty,aggregate-external_only,r7-recovery-67311f38-1d37-4fc2-ad11-ab6fc01abab9,model,adopted,R9-RE4-device-P,128,3.2656805452536615e-10,9.103828801926284e-15,2.7877279102384292e-5,MW,true
penalty,aggregate-external_only,r7-recovery-67311f38-1d37-4fc2-ad11-ab6fc01abab9,model,adopted,R9-RE4-device-Q,128,0.0,0.0,2.7877279102384292e-5,Mvar,true
penalty,aggregate-external_only,r7-recovery-67311f38-1d37-4fc2-ad11-ab6fc01abab9,model,adopted,R9-RE4-served,704,3.783410387793876e-10,1.0547118733938987e-14,2.7877279102384292e-5,MW,true
penalty,aggregate-external_only,r7-recovery-67311f38-1d37-4fc2-ad11-ab6fc01abab9,model,adopted,R9-RL1-critical,704,0.0,0.0,2.7877279102384292e-5,MW,true
penalty,aggregate-external_only,r7-recovery-67311f38-1d37-4fc2-ad11-ab6fc01abab9,model,adopted,R9-RL1-ordinary,704,3.783410387793876e-10,1.0547118733938987e-14,2.7877279102384292e-5,MW,true
penalty,aggregate-external_only,r7-recovery-67311f38-1d37-4fc2-ad11-ab6fc01abab9,model,adopted,R9-RL1-split,704,3.9825372503093435e-12,1.1102230246251565e-16,2.7877279102384292e-5,MW,true
penalty,aggregate-external_only,r7-recovery-67311f38-1d37-4fc2-ad11-ab6fc01abab9,model,adopted,R9-RL2,1,1.2241450206052423e-10,8.881784197001252e-16,7.255499999999932e-6,MWh,true
penalty,aggregate-external_only,r7-recovery-67311f38-1d37-4fc2-ad11-ab6fc01abab9,model,adopted,R9-RW1-off,36,0.0,0.0,1.0e-6,1,true
penalty,aggregate-external_only,r7-recovery-67311f38-1d37-4fc2-ad11-ab6fc01abab9,model,adopted,R9-RW1-on,36,0.0,0.0,1.0e-6,1,true
penalty,aggregate-external_only,r7-recovery-67311f38-1d37-4fc2-ad11-ab6fc01abab9,model,adopted,R9-RW1-state,36,0.0,0.0,1.0e-6,1,true
penalty,aggregate-external_only,r7-recovery-67311f38-1d37-4fc2-ad11-ab6fc01abab9,model,adopted,binary-a_off,47,0.0,0.0,1.0e-6,1,true
penalty,aggregate-external_only,r7-recovery-67311f38-1d37-4fc2-ad11-ab6fc01abab9,model,adopted,binary-a_on,47,0.0,0.0,1.0e-6,1,true
penalty,aggregate-external_only,r7-recovery-67311f38-1d37-4fc2-ad11-ab6fc01abab9,model,adopted,binary-beta,44,0.0,0.0,1.0e-6,1,true
penalty,aggregate-external_only,r7-recovery-67311f38-1d37-4fc2-ad11-ab6fc01abab9,model,adopted,binary-z,47,0.0,0.0,1.0e-6,1,true
penalty,aggregate-external_only,r7-recovery-67311f38-1d37-4fc2-ad11-ab6fc01abab9,model,adopted,forest-edges,1,0.0,0.0,1.0e-6,1,true
penalty,aggregate-external_only,r7-recovery-67311f38-1d37-4fc2-ad11-ab6fc01abab9,model,adopted,forest-independent,1,0.0,0.0,1.0e-6,1,true
penalty,aggregate-external_only,r7-recovery-67311f38-1d37-4fc2-ad11-ab6fc01abab9,model,adopted,inactive-charge,128,0.0,0.0,2.7877279102384292e-5,MW,true
penalty,aggregate-external_only,r7-recovery-67311f38-1d37-4fc2-ad11-ab6fc01abab9,model,adopted,inactive-discharge,128,0.0,0.0,2.7877279102384292e-5,MW,true
penalty,aggregate-external_only,r7-recovery-67311f38-1d37-4fc2-ad11-ab6fc01abab9,model,adopted,inactive-energy,136,0.0,0.0,1.1278250000000002e-5,MWh,true
penalty,aggregate-external_only,r7-recovery-67311f38-1d37-4fc2-ad11-ab6fc01abab9,model,adopted,integer-a_off,47,0.0,0.0,1.0e-6,1,true
penalty,aggregate-external_only,r7-recovery-67311f38-1d37-4fc2-ad11-ab6fc01abab9,model,adopted,integer-a_on,47,0.0,0.0,1.0e-6,1,true
penalty,aggregate-external_only,r7-recovery-67311f38-1d37-4fc2-ad11-ab6fc01abab9,model,adopted,integer-beta,44,0.0,0.0,1.0e-6,1,true
penalty,aggregate-external_only,r7-recovery-67311f38-1d37-4fc2-ad11-ab6fc01abab9,model,adopted,integer-z,47,0.0,0.0,1.0e-6,1,true
penalty,aggregate-external_only,r7-recovery-67311f38-1d37-4fc2-ad11-ab6fc01abab9,model,adopted,load-port,608,0.0,0.0,6.271428571428571e-5,kg/s,true
penalty,aggregate-external_only,r7-recovery-67311f38-1d37-4fc2-ad11-ab6fc01abab9,model,adopted,off-action,47,0.0,0.0,1.0e-6,1,true
penalty,aggregate-external_only,r7-recovery-67311f38-1d37-4fc2-ad11-ab6fc01abab9,model,adopted,on-action,47,0.0,0.0,1.0e-6,1,true
penalty,aggregate-external_only,r7-recovery-67311f38-1d37-4fc2-ad11-ab6fc01abab9,model,adopted,one-root-per-component,1,0.0,0.0,1.0e-6,1,true
penalty,aggregate-external_only,r7-recovery-67311f38-1d37-4fc2-ad11-ab6fc01abab9,model,adopted,root-eligible,44,0.0,0.0,1.0e-6,1,true
penalty,aggregate-external_only,r7-recovery-67311f38-1d37-4fc2-ad11-ab6fc01abab9,model,adopted,root-supply,44,0.0,0.0,1.0e-6,1,true
penalty,aggregate-external_only,r7-recovery-67311f38-1d37-4fc2-ad11-ab6fc01abab9,model,adopted,source-port,608,0.0,0.0,6.271428571428571e-5,kg/s,true
penalty,aggregate-external_only,r7-recovery-67311f38-1d37-4fc2-ad11-ab6fc01abab9,model,adopted,virtual-arc,47,0.0,0.0,1.0e-6,1,true
penalty,aggregate-external_only,r7-recovery-67311f38-1d37-4fc2-ad11-ab6fc01abab9,model,adopted,virtual-node,44,0.0,0.0,1.0e-6,1,true
