mode,stage,run_id,time_h,device,kind,P_MW,H_MW
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,6.0,CHP2,CHP,6.0,7.2
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,6.0,EB1,EB,0.0,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,6.0,EB2,EB,0.8226020355926764,0.7650198931011891
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,6.0,GT1,GT,0.0,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,6.0,PV1,PV,0.1,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,6.0,PV2,PV,0.14999999999999988,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,6.0,PV3,PV,0.14999999999999988,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,6.25,CHP1,CHP,0.0,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,6.25,CHP2,CHP,6.0,7.2
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,6.25,EB1,EB,0.0,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,6.25,EB2,EB,0.6745870593382385,0.6273659651845618
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,6.25,GT1,GT,0.0,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,6.25,PV1,PV,0.1,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,6.25,PV2,PV,0.14999999999999988,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,6.25,PV3,PV,0.14999999999999988,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,6.5,CHP1,CHP,0.0,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,6.5,CHP2,CHP,6.0,7.2
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,6.5,EB1,EB,0.0,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,6.5,EB2,EB,0.6886194995454958,0.6404161345773112
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,6.5,GT1,GT,0.0,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,6.5,PV1,PV,0.1,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,6.5,PV2,PV,0.14999999999999988,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,6.5,PV3,PV,0.14999999999999988,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,6.75,CHP1,CHP,0.0,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,6.75,CHP2,CHP,6.0,7.2
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,6.75,EB1,EB,0.0,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,6.75,EB2,EB,0.7039897023822977,0.654710423215537
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,6.75,GT1,GT,0.0,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,6.75,PV1,PV,0.1,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,6.75,PV2,PV,0.14999999999999988,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,6.75,PV3,PV,0.14999999999999988,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,7.0,CHP1,CHP,0.0,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,7.0,CHP2,CHP,6.0,7.2
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,7.0,EB1,EB,0.0,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,7.0,EB2,EB,0.7168990884707023,0.6667161522777532
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,7.0,GT1,GT,0.0,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,7.0,PV1,PV,0.4,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,7.0,PV2,PV,0.6,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,7.0,PV3,PV,0.6,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,7.25,CHP1,CHP,0.0,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,7.25,CHP2,CHP,6.0,7.2
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,7.25,EB1,EB,0.0,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,7.25,EB2,EB,0.7268789566336022,0.6759974296692501
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,7.25,GT1,GT,0.0,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,7.25,PV1,PV,0.4,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,7.25,PV2,PV,0.6,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,7.25,PV3,PV,0.6,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,7.5,CHP1,CHP,0.0,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,7.5,CHP2,CHP,6.0,7.2
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,7.5,EB1,EB,0.0,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,7.5,EB2,EB,0.7333648762569511,0.6820293349189646
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,7.5,GT1,GT,0.0,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,7.5,PV1,PV,0.4,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,7.5,PV2,PV,0.6,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,7.5,PV3,PV,0.6,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,7.75,CHP1,CHP,0.0,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,7.75,CHP2,CHP,6.0,7.2
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,7.75,EB1,EB,0.0,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,7.75,EB2,EB,0.7354833767691675,0.6839995403953258
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,7.75,GT1,GT,0.0,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,7.75,PV1,PV,0.4,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,7.75,PV2,PV,0.6,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,7.75,PV3,PV,0.6,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,8.0,CHP1,CHP,0.0,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,8.0,CHP2,CHP,6.0,7.2
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,8.0,EB1,EB,0.0,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,8.0,EB2,EB,0.7344939046685596,0.6830793313417605
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,8.0,GT1,GT,2.0,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,8.0,PV1,PV,0.8,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,8.0,PV2,PV,1.2,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,8.0,PV3,PV,1.2,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,8.25,CHP1,CHP,0.0,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,8.25,CHP2,CHP,6.0,7.2
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,8.25,EB1,EB,0.0,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,8.25,EB2,EB,0.7290034607556268,0.677973218502733
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,8.25,GT1,GT,2.0,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,8.25,PV1,PV,0.8,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,8.25,PV2,PV,1.2,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,8.25,PV3,PV,1.2,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,8.5,CHP1,CHP,0.0,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,8.5,CHP2,CHP,6.0,7.2
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,8.5,EB1,EB,0.0,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,8.5,EB2,EB,0.7219855192860365,0.671446532936014
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,8.5,GT1,GT,2.0,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,8.5,PV1,PV,0.8,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,8.5,PV2,PV,1.2,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,8.5,PV3,PV,1.2,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,8.75,CHP1,CHP,0.0,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,8.75,CHP2,CHP,6.0,7.2
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,8.75,EB1,EB,0.0,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,8.75,EB2,EB,0.7127764379339537,0.662882087278577
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,8.75,GT1,GT,2.0,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,8.75,PV1,PV,0.8,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,8.75,PV2,PV,1.2,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,8.75,PV3,PV,1.2,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,9.0,CHP1,CHP,0.0,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,9.0,CHP2,CHP,6.0,7.2
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,9.0,EB1,EB,0.0,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,9.0,EB2,EB,0.7001133400524504,0.6511054062487789
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,9.0,GT1,GT,2.0,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,9.0,PV1,PV,1.3,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,9.0,PV2,PV,1.9499999999999997,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,9.0,PV3,PV,1.95,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,9.25,CHP1,CHP,0.0,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,9.25,CHP2,CHP,6.0,7.2
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,9.25,EB1,EB,0.0,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,9.25,EB2,EB,0.6769161611063436,0.6295320298288996
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,9.25,GT1,GT,2.0,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,9.25,PV1,PV,1.3,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,9.25,PV2,PV,1.9499999999999997,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,9.25,PV3,PV,1.95,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,9.5,CHP1,CHP,0.0,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,9.5,CHP2,CHP,6.0,7.2
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,9.5,EB1,EB,0.0,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,9.5,EB2,EB,0.6521196383062482,0.6064712636248109
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,9.5,GT1,GT,2.0,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,9.5,PV1,PV,1.3,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,9.5,PV2,PV,1.9499999999999997,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,9.5,PV3,PV,1.95,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,9.75,CHP1,CHP,0.0,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,9.75,CHP2,CHP,6.0,7.2
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,9.75,EB1,EB,0.0,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,9.75,EB2,EB,0.6297417307520159,0.5856598095993748
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,9.75,GT1,GT,2.0,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,9.75,PV1,PV,1.3,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,9.75,PV2,PV,1.9499999999999997,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,9.75,PV3,PV,1.95,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,10.0,CHP1,CHP,0.0,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,10.0,CHP2,CHP,6.0,7.2
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,10.0,EB1,EB,0.0,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,10.0,EB2,EB,0.6088822247267843,0.5662604689959094
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,10.0,GT1,GT,1.9999999999999996,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,10.0,PV1,PV,1.7,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,10.0,PV2,PV,2.55,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,10.0,PV3,PV,2.55,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,10.25,CHP1,CHP,0.0,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,10.25,CHP2,CHP,6.0,7.2
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,10.25,EB1,EB,0.0,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,10.25,EB2,EB,0.5839420322119718,0.5430660899571338
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,10.25,GT1,GT,2.0,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,10.25,PV1,PV,1.7,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,10.25,PV2,PV,2.55,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,10.25,PV3,PV,2.55,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,10.5,CHP1,CHP,0.0,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,10.5,CHP2,CHP,6.0,7.2
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,10.5,EB1,EB,0.0,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,10.5,EB2,EB,0.5623664100848779,0.5230007613789365
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,10.5,GT1,GT,1.9999999999999996,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,10.5,PV1,PV,1.7,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,10.5,PV2,PV,2.55,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,10.5,PV3,PV,2.55,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,10.75,CHP1,CHP,0.0,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,10.75,CHP2,CHP,6.0,7.2
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,10.75,EB1,EB,0.0,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,10.75,EB2,EB,0.5473867120383579,0.5090696421956729
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,10.75,GT1,GT,2.0,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,10.75,PV1,PV,1.7,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,10.75,PV2,PV,2.55,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,10.75,PV3,PV,2.55,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,11.0,CHP1,CHP,0.0,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,11.0,CHP2,CHP,6.0,7.2
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,11.0,EB1,EB,0.0,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,11.0,EB2,EB,0.5365710530059419,0.499011079295526
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,11.0,GT1,GT,2.0,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,11.0,PV1,PV,1.92,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,11.0,PV2,PV,2.88,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,11.0,PV3,PV,2.88,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,11.25,CHP1,CHP,0.0,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,11.25,CHP2,CHP,6.0,7.2
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,11.25,EB1,EB,0.0,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,11.25,EB2,EB,0.5255292569052683,0.48874220892189957
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,11.25,GT1,GT,1.9999999999999998,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,11.25,PV1,PV,1.92,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,11.25,PV2,PV,2.88,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,11.25,PV3,PV,2.88,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,11.5,CHP1,CHP,0.0,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,11.5,CHP2,CHP,6.0,7.2
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,11.5,EB1,EB,0.0,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,11.5,EB2,EB,0.5159113581393131,0.47979756306956123
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,11.5,GT1,GT,1.9999999999999998,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,11.5,PV1,PV,1.92,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,11.5,PV2,PV,2.88,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,11.5,PV3,PV,2.88,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,11.75,CHP1,CHP,0.0,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,11.75,CHP2,CHP,6.0,7.2
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,11.75,EB1,EB,0.0,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,11.75,EB2,EB,0.5089491045159941,0.4733226671998745
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,11.75,GT1,GT,2.0,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,11.75,PV1,PV,1.92,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,11.75,PV2,PV,2.88,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,11.75,PV3,PV,2.88,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,12.0,CHP1,CHP,0.0,0.0
economic,normal,r9-preplan-cd0a1ca6-8bf7-4dbd-b5ff-5b9c9cbb5220-normal,12.0,CHP2,CHP,5.97203424735306,7.166441096823672
