owner,id,run_id,status,model_pass,kkt_pass,cost_complete,comfort_outcome,peak_excess_K,net_cost_CNY,called_energy_MWh,mismatch_MWh,trained_label,day_ahead_cost_CNY,device_cost_CNY,real_time_settlement_CNY,delivery_penalty_CNY,physical_max_normalized,lp_kkt_max_normalized,lp_gap_normalized,elapsed_sec,budget_overrun_sec
3B,test_000564,r9-day-74d35a81-4485-4c81-ba98-7adabf3264e1,solver_optimal,true,true,true,pass,0.0,385309.62961196015,9.741324373262004e-13,7.045134061332424e-14,0,292050.3464153371,93259.28319662278,1.2576606422953773e-10,1.4090268122664849e-10,1.112994141294621e-6,1.494854583106645e-5,1.5603717645659314e-12,1.5160000324249268,0.0
3B,test_000565,r9-day-ac620d88-68f4-4238-a763-816c439f87e1,solver_optimal,true,true,true,pass,0.0,383799.7644656498,8.342333191156318e-13,9.030937149555513e-14,0,292050.3464153371,91749.4180503125,-1.547988404126955e-11,1.8061874299111026e-10,4.3712589103961363e-7,5.870926804610883e-6,1.6653523602085838e-10,1.5339999198913574,0.0
3B,test_000566,r9-day-71f6a657-d95f-4e11-8752-19b2986d26fa,solver_optimal,true,true,true,pass,0.0,384438.96583600243,1.2296996490913588e-12,5.180403082682531e-14,0,292050.3464153371,92388.61942066475,4.922583229927114e-10,1.0360806165365061e-10,2.7682744985213503e-7,3.7144600299073878e-6,3.260408555902793e-10,1.5570001602172852,0.0
3B,test_000567,r9-day-27ffe622-9fec-42a0-aa84-d0741ec98a12,solver_optimal,true,true,true,pass,0.0,384177.3186249418,8.892642700385349e-13,1.1063606619693828e-13,0,292050.3464153371,92126.97220960417,3.199943421350326e-10,2.2127213239387654e-10,6.764366844436154e-8,9.146003836975476e-7,5.2125147610793016e-11,1.4940001964569092,0.0
3B,test_000568,r9-day-1deeba23-5f9c-4a35-a6bf-0a99f5427a02,solver_optimal,true,true,true,pass,0.0,386770.58886410506,1.224782712446178e-12,5.061769563060079e-14,0,292050.3464153371,94720.24244876782,2.5073632059502397e-11,1.0123539126120159e-10,4.4565240386873484e-7,5.9985702027301676e-6,2.980431089827613e-10,1.556999921798706,0.0
3B,test_000569,r9-day-918a9d1c-d293-4cce-a022-a5394bd4b9e5,solver_optimal,true,true,true,pass,0.0,384065.689295995,1.3002007601150845e-12,3.949520283141173e-14,0,292050.3464153371,92015.34288065793,-9.925429367285687e-11,7.899040566282345e-11,1.887201506178826e-7,2.533977024949845e-6,1.0279530133041154e-10,1.3570001125335693,0.0
3B,test_000570,r9-day-c51bbac5-d134-4162-9e58-efc24c3425e1,solver_optimal,true,true,true,pass,0.0,384624.5861561175,1.0932155159545608e-12,6.550105662444188e-14,0,292050.3464153371,92574.23974078061,-3.609841314755613e-10,1.3100211324888377e-10,1.48929757415317e-7,2.0000296182105664e-6,1.0217469703152907e-10,1.3799998760223389,0.0
3B,test_000571,r9-day-a1f79010-4531-41bb-a1fa-e74be1260e84,solver_optimal,true,true,true,pass,0.0,386312.43762960384,9.802989294870307e-13,7.030193219186618e-14,0,292050.3464153371,94262.09121426678,-2.0129817812630793e-10,1.4060386438373236e-10,5.826450433232822e-7,7.828802987820046e-6,4.893756406174335e-10,1.2999999523162842,0.0
3B,test_000572,r9-day-b715afa0-d366-4336-b6c7-489be018c49b,solver_optimal,true,true,true,pass,0.0,384958.1044707909,1.36383741587146e-12,6.57999663097286e-14,0,292050.3464153371,92907.75805545392,-3.069203557970468e-10,1.315999326194572e-10,5.354650056688115e-7,7.197696556013777e-6,2.568691945001762e-10,1.3279998302459717,0.0
3B,test_000573,r9-day-ddcfabba-ba7b-4dea-bcf3-179d9146db6f,solver_optimal,true,true,true,pass,0.0,384389.3135773301,1.1180485093189738e-12,7.662743473837165e-14,0,292050.3464153371,92338.96716199245,3.540222337505839e-10,1.532548694767433e-10,2.5011104298755527e-7,3.359392358435886e-6,3.3094394402266635e-10,1.3429999351501465,0.0
3B,test_000574,r9-day-5c632c8f-5ab9-40ed-9249-41b83664e966,solver_optimal,true,true,true,pass,0.0,384249.9151783267,1.108538655131205e-12,4.616734454881039e-14,0,292050.3464153371,92199.56876298926,2.426531864330172e-10,9.233468909762078e-11,2.9046987037872896e-7,3.90932492433251e-6,1.6414384622996815e-10,1.315000057220459,0.0
3B,test_000575,r9-day-e1c0314b-1999-4258-b84b-f0ccbffe83a8,solver_optimal,true,true,true,pass,0.0,385288.28279662214,1.1076128448204454e-12,9.638338356856701e-14,0,292050.3464153371,93237.93638128461,2.3299548956856595e-10,1.92766767137134e-10,2.431193024676759e-6,3.267784770487706e-5,3.636498596820138e-10,1.3529999256134033,0.0
3B,test_000576,r9-day-50d72e22-3e13-42f6-b7b4-41d3497a813a,solver_optimal,true,true,true,pass,0.0,386388.09824875096,1.1345865729026e-12,6.694384934909956e-14,0,292050.3464153371,94337.75183341412,-3.843780405077268e-10,1.3388769869819913e-10,8.810729923425242e-8,1.177895572231619e-6,2.4680537656336434e-11,1.4530000686645508,0.0
3B,test_000577,r9-day-681cb159-eb5f-49fc-b679-f34a421bd0fb,solver_optimal,true,true,true,pass,0.0,385565.51634927135,9.072916965618858e-13,7.12544527019074e-14,0,292050.3464153371,93515.1699339342,-4.2399506128276703e-11,1.425089054038148e-10,2.3220536604640074e-6,3.1199479577462565e-5,1.8828835405809545e-10,1.323000192642212,0.0
3B,test_000578,r9-day-6dea5e3a-2a2a-4fe5-88f2-04af4b0cee5e,solver_optimal,true,true,true,pass,0.0,385944.628292157,1.1292549990686642e-12,5.851930456609057e-14,0,292050.3464153371,93894.28187681967,1.266357685381081e-10,1.1703860913218114e-10,4.1097791836364195e-7,5.529006737454745e-6,1.8287865486846063e-10,1.310999870300293,0.0
3B,test_000579,r9-day-422ae017-0e13-48ba-b84a-e9d8f602ad79,solver_optimal,true,true,true,pass,0.0,384363.4126939022,1.0028596197926202e-12,8.903234468379481e-14,0,292050.3464153371,92313.06627856506,-1.391569526276726e-10,1.7806468936758962e-10,1.1596057447604835e-7,1.5605113355469432e-6,3.672932104733529e-10,1.2330000400543213,0.0
3B,test_000580,r9-day-2759dc65-c3e1-49f8-816f-afd835b53ffb,solver_optimal,true,true,true,pass,0.0,386486.3456535564,9.030071856066747e-13,1.1858778639620784e-13,0,292050.3464153371,94435.99923821921,-1.9800978634521017e-10,2.3717557279241566e-10,1.8474111129762605e-7,2.483434274125769e-6,4.6227864413206416e-11,1.440999984741211,0.0
3B,test_000581,r9-day-bdee110b-f93e-46aa-9e7f-27b1aa8bcd18,solver_optimal,true,true,true,pass,0.0,385898.09680122585,9.120545044006929e-13,9.625075251444006e-14,0,292050.3464153371,93847.75038588872,-1.984716391234542e-10,1.9250150502888012e-10,2.3135271476348862e-7,3.1050980680078858e-6,1.9382344233787505e-10,1.3220000267028809,0.0
3B,test_000582,r9-day-2095b351-a805-4af7-9de5-ad6b8fca4dd4,solver_optimal,true,true,true,pass,0.0,384075.1925471352,1.1586605106960184e-12,7.42732091318291e-14,0,292050.3464153371,92024.84613179746,3.807002713074326e-10,1.485464182636582e-10,1.9895196601282805e-7,2.6770913125245552e-6,8.06464458070161e-11,1.2669999599456787,0.0
3B,test_000583,r9-day-f756fa8f-69fc-4c66-b159-6b9bf409e97a,solver_optimal,true,true,true,pass,0.0,386820.11931827356,9.92647730260746e-13,4.300343612907575e-14,0,292050.3464153371,94769.77290293618,2.572861035332608e-10,8.60068722581515e-11,4.575895218295045e-7,6.1436790734610535e-6,3.5777190810430007e-10,1.3259999752044678,0.0
3B,test_000584,r9-day-0f7b8d80-904a-45f0-8515-629c1d939461,solver_optimal,true,true,true,pass,0.0,386624.86632636434,8.070856750795722e-13,8.139350254586728e-14,0,292050.3464153371,94574.51991102698,3.8677683278365284e-11,1.6278700509173457e-10,1.77351466845721e-7,2.37807599925605e-6,4.83142963454201e-10,1.3659999370574951,0.0
3B,test_000585,r9-day-684a7561-18dc-4481-b97c-b0ee17d5cfb2,solver_optimal,true,true,true,pass,0.0,387127.5512530612,1.1265667430189455e-12,4.6575358634784946e-14,0,292050.3464153371,95077.2048377244,-4.0399896761300626e-10,9.315071726956989e-11,1.4836132322670892e-7,1.997196708969914e-6,1.5458420770505213e-10,1.5779998302459717,0.0
3B,test_000586,r9-day-79e78050-1cb8-4819-bfb3-f9d7ef770993,solver_optimal,true,true,true,pass,0.0,384643.3658118201,1.5617215664810923e-12,2.87718877738985e-14,0,292050.3464153371,92593.01939648342,-5.377359002523009e-10,5.7543775547797e-11,8.679990060045384e-7,1.1666358157815536e-5,6.600718321694769e-11,1.5949997901916504,0.0
3B,test_000587,r9-day-9022a748-1974-4e89-a97e-1a66e3f4f78a,solver_optimal,true,true,true,pass,0.0,386146.32247449993,1.1132250081090794e-12,9.723724460806846e-14,0,292050.3464153371,94095.97605916268,-6.160263410492919e-11,1.9447448921613692e-10,3.919353730452713e-6,5.26742249223967e-5,5.67564428626871e-10,1.4649999141693115,0.0
3B,test_000588,r9-day-085713b3-b57a-4157-a349-2ccb47277371,solver_optimal,true,true,true,pass,0.0,386380.8008420148,1.0806149724203375e-12,9.04234227715513e-14,0,292050.3464153371,94330.45442667764,-8.829772468743615e-11,1.808468455431026e-10,1.7507773009128869e-7,2.3451135151617784e-6,1.0644305244366008e-10,1.4820001125335693,0.0
3B,test_000589,r9-day-8f23e748-9737-43c5-b248-c275c67d3ad5,solver_optimal,true,true,true,pass,0.0,383577.29502408375,1.1914472769425773e-12,8.183990517489986e-14,0,292050.3464153371,91526.9486087464,2.9662317047041145e-11,1.6367981034979972e-10,4.89421836391557e-7,6.572510198987343e-6,4.2927434721489095e-11,1.4689998626708984,0.0
3B,test_000590,r9-day-5151db71-3265-46ce-a99c-d9167911b1b0,solver_optimal,true,true,true,pass,0.0,387914.48519530566,1.1317823704132308e-12,8.856059663694541e-14,0,292050.3464153371,95864.1387799686,-2.2207586880540476e-10,1.7712119327389084e-10,1.3975522961118259e-5,0.00018773624473744267,8.758702882669039e-10,1.3379998207092285,0.0
3B,test_000591,r9-day-c0485155-4c0d-4965-bd2f-99496d58a377,solver_optimal,true,true,true,pass,0.0,383683.67650585814,1.3500127418793678e-12,6.037902401253698e-14,0,292050.3464153371,91633.33009052106,-2.0223609453751127e-10,1.2075804802507398e-10,4.359890226623975e-7,5.855645161284409e-6,9.051937403099e-11,1.4140000343322754,0.0
3B,test_000592,r9-day-c61e558a-54d0-48ff-b634-04c6eebf042b,solver_optimal,true,true,true,pass,0.0,385676.32400332385,1.1762695934476832e-12,1.1167713579593185e-13,0,292050.3464153371,93625.97758798629,2.1584867226920323e-10,2.233542715918637e-10,9.890754881780595e-8,1.3329353697597748e-6,2.4557314810638426e-10,1.4230000972747803,0.0
3B,test_000593,r9-day-7b8aa668-e8c6-4185-aa1e-8cbf80121fa3,solver_optimal,true,true,true,pass,0.0,384960.6397003255,1.1713980863597286e-12,3.8519502709910605e-14,0,292050.3464153371,92910.29328498855,-2.3720048147879425e-10,7.703900541982121e-11,3.643663148977794e-7,4.891337553897606e-6,7.831164187444188e-11,1.4059998989105225,0.0
3B,test_000594,r9-day-1016ffa7-8f0a-4cb3-b359-eeddb4d3bae5,solver_optimal,true,true,true,pass,0.0,384263.9367577462,8.987124564635394e-13,7.473206233927327e-14,0,292050.3464153371,92213.59034240864,2.994767100972241e-10,1.4946412467854654e-10,1.4551915228366852e-7,1.9588261130335268e-6,1.4991629124965024e-10,1.3930001258850098,0.0
3B,test_000595,r9-day-fd1dca30-a700-41e0-a516-c214830baeb9,solver_optimal,true,true,true,pass,0.0,384164.8099083907,1.3555381639419863e-12,5.4360955173662137e-14,0,292050.3464153371,92114.46349305358,-9.419665047971651e-11,1.0872191034732428e-10,8.58335624798201e-8,1.1562666569718375e-6,5.687151923331917e-11,1.366999864578247,0.0
3B,test_000596,r9-day-03967f8d-857a-46e4-a833-c65e99565568,solver_optimal,true,true,true,pass,0.0,384276.91677552805,1.3440936711454762e-12,6.118500050828781e-14,0,292050.3464153371,92226.57036019041,3.84416409815458e-10,1.2237000101657562e-10,9.777068044058979e-8,1.3176537264333007e-6,6.626945328276208e-11,1.3880000114440918,0.0
3B,test_000597,r9-day-5247c32c-c8fe-42e9-84b2-8364e9724505,solver_optimal,true,true,true,pass,0.0,388371.1658267249,1.2996062815630455e-12,4.2811945329656414e-14,0,292050.3464153371,96320.81941138797,-2.2944135480429395e-10,8.562389065931283e-11,2.389128894719761e-6,3.214074985742053e-5,2.0395471797629104e-10,1.4189999103546143,0.0
3B,test_000598,r9-day-7a46f0f1-a148-47f2-a7a2-4fe1da61c26a,solver_optimal,true,true,true,pass,0.0,385919.1163103261,1.0759046362467529e-12,6.997888848878101e-14,0,292050.3464153371,93868.76989498852,3.3091254181272236e-10,1.3995777697756203e-10,2.091837814077735e-7,2.809431248504537e-6,8.216273718791e-11,1.3570001125335693,0.0
3B,test_000599,r9-day-667723fe-b72f-4739-b2a4-416f2e7a43b1,solver_optimal,true,true,true,pass,0.0,384800.5403588646,1.1702718597854817e-12,1.0694245744693825e-13,0,292050.3464153371,92750.19394352764,-3.966576400671329e-10,2.138849148938765e-10,2.1026380636612885e-6,2.8257787865392925e-5,3.8752728254077235e-10,1.3670001029968262,0.0
3B,test_000600,r9-day-5cde087e-9d0e-4056-a8ff-a3d3520aa7e7,solver_optimal,true,true,true,pass,0.0,385331.0192984357,1.2989866400663137e-12,7.178272721708141e-14,0,292050.3464153371,93280.67288309819,2.773006713141513e-10,1.4356545443416283e-10,4.854427970713004e-7,6.541551473873951e-6,2.8548255544086735e-10,1.3510000705718994,0.0
3B,test_000601,r9-day-30ef837c-2869-4bda-9d8e-ac64f21419bf,solver_optimal,true,true,true,pass,0.0,384076.31559699785,7.350239822841925e-13,1.0298890274867388e-13,0,292050.3464153371,92025.96918166066,-1.6181758155653372e-10,2.0597780549734776e-10,2.4215296434704214e-7,3.2522142612941253e-6,1.5654707257301206e-10,1.437000036239624,0.0
3B,test_000602,r9-day-9f250ef1-6c49-4a5f-87e0-bc1ec88d96d7,solver_optimal,true,true,true,pass,0.0,386817.1126794357,1.1011577209200126e-12,4.93626600878523e-14,0,292050.3464153371,94766.76626409887,-3.856371222354937e-10,9.87253201757046e-11,1.3358203432289883e-7,1.7991407768664333e-6,9.673967948133116e-11,1.3299999237060547,0.0
3B,test_000603,r9-day-9a73e70f-ef3a-46ed-a360-6b96a110dc66,solver_optimal,true,true,true,pass,0.0,386432.4513679843,1.1307614229763502e-12,6.809724170669274e-14,0,292050.3464153371,94382.10495264715,-1.2821743666791008e-10,1.3619448341338548e-10,5.559286364587024e-7,7.466501197088374e-6,2.220204554598735e-10,1.3050000667572021,0.0
3B,test_000604,r9-day-5109b67b-cc48-425d-9114-74aa53bd7042,solver_optimal,true,true,true,pass,0.0,385073.7391292368,1.0579676446571813e-12,3.986232134779788e-14,0,292050.3464153371,93023.39271389958,4.622506821760908e-11,7.972464269559576e-11,2.062847670458723e-6,2.772685563219508e-5,2.5498555933332633e-10,1.315000057220459,0.0
3B,test_000605,r9-day-126e8ea5-f9a2-4d70-b861-4275780179fb,solver_optimal,true,true,true,pass,0.0,384482.71706597414,1.1649195616306136e-12,5.07355785918373e-14,0,292050.3464153371,92432.37065063733,-3.8449741168733456e-10,1.0147115718367459e-10,8.543565854779445e-7,1.1481857158882468e-5,2.975485707876716e-10,1.3849999904632568,0.0
3B,test_000606,r9-day-00ab24b5-d763-4f0b-9f06-463115cd1267,solver_optimal,true,true,true,pass,0.0,384828.25094731216,1.1323454088905486e-12,4.060255469005768e-14,0,292050.3464153371,92777.90453197494,6.621121428906916e-11,8.120510938011536e-11,2.0861534721916541e-7,2.795328248950361e-6,6.273871047972019e-11,1.3289999961853027,0.0
3B,test_000607,r9-day-65ffcb6b-73a9-4c70-b953-9c3adb5dd49c,solver_optimal,true,true,true,pass,0.0,385147.7147928207,1.1869896819986722e-12,3.563153721739114e-14,0,292050.3464153371,93097.36837748396,-4.898979000245163e-10,7.126307443478228e-11,2.1429968910524622e-7,2.87845224294475e-6,7.502810693095173e-11,1.4679999351501465,0.0
3B,test_000608,r9-day-f014a3da-e20c-417d-a7ea-ef2d9d6dbb18,solver_optimal,true,true,true,pass,0.0,385501.9882067632,1.2732125083920448e-12,3.975294754921859e-14,0,292050.3464153371,93451.64179142556,4.888676130576642e-10,7.950589509843718e-11,7.844391802791506e-8,1.0524069768589536e-6,6.54007171918383e-11,1.2850000858306885,0.0
3B,test_000609,r9-day-461a9cb6-200b-43b2-9b25-e9a43bcced00,solver_optimal,true,true,true,pass,0.0,384084.78716626886,1.2629134854161809e-12,6.703069478976573e-14,0,292050.3464153371,92034.44075093145,1.7401191598764856e-10,1.3406138957953147e-10,2.029310053330846e-7,2.7249975665307703e-6,2.8460484137613566e-11,1.4850001335144043,0.0
3B,test_000610,r9-day-b6258796-88b9-4c10-b42a-834f817dae9c,solver_optimal,true,true,true,pass,0.0,387151.35915506724,9.326506227377295e-13,5.691737615628102e-14,0,292050.3464153371,95101.01273972997,7.853060424167782e-11,1.1383475231256205e-10,1.3073986337985843e-7,1.7599533686156864e-6,4.896491361055706e-11,1.434000015258789,0.0
3B,test_000611,r9-day-9bae3f94-6ad7-47f3-ba14-49a769c382a1,solver_optimal,true,true,true,pass,0.0,385336.89046162984,1.1392645873557587e-12,7.806225284511427e-14,0,292050.3464153371,93286.54404629213,3.874390586133814e-10,1.5612450569022854e-10,4.990852175978944e-7,6.704556954834484e-6,1.4507216770368525e-10,1.4079999923706055,0.0
3B,test_000612,r9-day-4eafa2db-e2ce-4e23-9417-9719ce85ff78,solver_optimal,true,true,true,pass,0.0,386201.40249615174,9.354313229477075e-13,8.3199367362861e-14,0,292050.3464153371,94151.05608081474,-2.998106651830312e-10,1.6639873472572202e-10,1.3528733688872308e-7,1.819982072367525e-6,2.720242540874047e-10,1.3600001335144043,0.0
3B,test_000613,r9-day-89e19f28-11a3-4ef5-ad7c-c03276daca4e,solver_optimal,true,true,true,pass,0.0,384671.79007046146,8.901045752540024e-13,4.843365946811202e-14,0,292050.3464153371,92621.44365512405,1.5284911114576973e-10,9.686731893622405e-11,8.753886504564434e-8,1.1743883202476065e-6,5.656022272464558e-11,1.4200000762939453,0.0
3B,test_000614,r9-day-7081989d-249c-41d0-8884-ee0c4d89c748,solver_optimal,true,true,true,pass,0.0,384457.4591972062,9.504291852840804e-13,8.206533491067246e-14,0,292050.3464153371,92407.11278186909,-2.022815692725999e-10,1.641306698213449e-10,1.34718902700115e-7,1.8083575032176343e-6,5.023488796589266e-10,1.2790000438690186,0.0
3B,test_000615,r9-day-0acd68f6-43f2-4b32-bb04-a18780ce8d65,solver_optimal,true,true,true,pass,0.0,383749.32560906454,9.517777328546994e-13,8.734769727372989e-14,0,292050.3464153371,91698.97919372733,-6.238707328520835e-11,1.746953945474598e-10,1.6939338820520788e-7,2.2797406228894813e-6,4.6020745850516997e-11,1.4110000133514404,0.0
3B,test_000616,r9-day-889483af-d34c-46df-a3c3-e59c03589203,solver_optimal,true,true,true,pass,0.0,384400.25403305667,9.697377964573391e-13,8.18485445105481e-14,0,292050.3464153371,92349.90761771936,-2.8877877866761997e-11,1.636970890210962e-10,1.7905676941154525e-7,2.4040830566748154e-6,1.8908842168337668e-11,1.5769999027252197,0.0
3B,test_000617,r9-day-75110123-eb6f-4934-87cc-0f5653b535c0,solver_optimal,true,true,true,pass,0.0,387384.90161234373,9.828805340126042e-13,9.837495514778558e-14,0,292050.3464153371,95334.5551970068,-3.385210334272415e-10,1.9674991029557115e-10,1.688249540165998e-7,2.2659677222417775e-6,1.9690625928658356e-10,1.2899999618530273,0.0
3B,test_000618,r9-day-c007849d-c356-4f00-8cc0-d32a8821ba0c,solver_optimal,true,true,true,pass,0.0,384572.7080818733,9.176160585717276e-13,1.1003755447966128e-13,0,292050.3464153371,92522.36166653591,5.873204145245838e-11,2.2007510895932256e-10,8.494316361407074e-8,1.0865188711203806e-6,8.493118940953462e-11,1.3560001850128174,0.0
3B,test_000619,r9-day-09707f89-2550-4294-a867-bb85bf77940e,solver_optimal,true,true,true,pass,0.0,384118.06067765993,1.465580233514847e-12,4.9709323955327014e-14,0,292050.3464153371,92067.71426232245,2.5985826823671234e-10,9.941864791065402e-11,1.3073986337985843e-7,1.7601647497893638e-6,1.8650685647031383e-10,1.2680001258850098,0.0
3B,test_000620,r9-day-c76a3927-f5b2-4445-b416-111fc6bb4c13,solver_optimal,true,true,true,pass,0.0,385115.30977615656,1.0435715379051647e-12,1.1188717140392942e-13,0,292050.3464153371,93064.96336081883,3.3951153000089107e-10,2.2377434280785884e-10,3.935269887733739e-6,5.288579807512673e-5,5.003615436910615e-10,1.2680001258850098,0.0
3B,test_000621,r9-day-e4ffbff9-5c55-4653-bce9-014ddc003fdd,solver_optimal,true,true,true,pass,0.0,383863.37494772824,1.079838671865275e-12,1.1938275073502865e-13,0,292050.3464153371,91813.02853239118,-2.8868640811197116e-10,2.387655014700573e-10,5.798028723802418e-7,7.788773042083379e-6,1.5374024794897233e-10,1.3199999332427979,0.0
3B,test_000622,r9-day-dbc37656-2b80-40eb-8c7b-ca171a05f01b,solver_optimal,true,true,true,pass,0.0,384106.8635183279,9.669969756236381e-13,6.974617344921214e-14,0,292050.3464153371,92056.51710299077,-9.317204785475042e-11,1.3949234689842428e-10,1.5973000699887052e-7,2.1442951201247566e-6,1.470105712042142e-10,1.3250000476837158,0.0
3B,test_000623,r9-day-c586d673-cd72-41f9-81e2-d01d73e5f63e,solver_optimal,true,true,true,pass,0.0,384985.302560789,1.2123352718143081e-12,4.304209066230426e-14,0,292050.3464153371,92934.95614545139,4.25158930283942e-10,8.608418132460851e-11,1.2505552149377763e-7,1.67868255002125e-6,2.7245219180745774e-10,1.3610000610351562,0.0
