run_id,t,carrier,payer,payee,kind,quantity_MWh,price,amount
no_p2p--central_socp,1,H,DSO,B,retail_sell,0.0,40.0,0.0
no_p2p--central_socp,2,H,B,A,p2p,0.0,100.0,0.0
no_p2p--central_socp,2,H,A,DSO,service,0.0,5.0,0.0
no_p2p--central_socp,2,H,A,DSO,retail_buy,0.020329481251710496,160.0,3.2527170002736794
no_p2p--central_socp,2,H,DSO,A,retail_sell,0.0,40.0,0.0
no_p2p--central_socp,2,H,B,DSO,retail_buy,0.09070813429403343,160.0,14.51330148704535
no_p2p--central_socp,2,H,DSO,B,retail_sell,0.0,40.0,0.0
no_p2p--central_socp,3,H,B,A,p2p,0.0,100.0,0.0
no_p2p--central_socp,3,H,A,DSO,service,0.0,5.0,0.0
no_p2p--central_socp,3,H,A,DSO,retail_buy,0.0,160.0,0.0
no_p2p--central_socp,3,H,DSO,A,retail_sell,0.10507599427395514,40.0,4.203039770958206
no_p2p--central_socp,3,H,B,DSO,retail_buy,0.10327599672812479,160.0,16.524159476499968
no_p2p--central_socp,3,H,DSO,B,retail_sell,0.0,40.0,0.0
no_p2p--central_socp,4,H,B,A,p2p,0.0,100.0,0.0
no_p2p--central_socp,4,H,A,DSO,service,0.0,5.0,0.0
no_p2p--central_socp,4,H,A,DSO,retail_buy,0.0,160.0,0.0
no_p2p--central_socp,4,H,DSO,A,retail_sell,0.194887962933031,40.0,7.7955185173212405
no_p2p--central_socp,4,H,B,DSO,retail_buy,0.1930879654109129,160.0,30.894074465746062
no_p2p--central_socp,4,H,DSO,B,retail_sell,0.0,40.0,0.0
no_p2p--central_exact,1,P,B,A,p2p,0.0,130.0,0.0
no_p2p--central_exact,1,P,A,DSO,service,0.0,5.0,0.0
no_p2p--central_exact,1,P,A,DSO,retail_buy,0.32270754911439453,200.0,64.54150982287891
no_p2p--central_exact,1,P,DSO,A,retail_sell,0.0,60.0,0.0
no_p2p--central_exact,1,P,B,DSO,retail_buy,0.24850666488536,200.0,49.701332977072
no_p2p--central_exact,1,P,DSO,B,retail_sell,0.0,60.0,0.0
no_p2p--central_exact,2,P,B,A,p2p,0.0,130.0,0.0
no_p2p--central_exact,2,P,A,DSO,service,0.0,5.0,0.0
no_p2p--central_exact,2,P,A,DSO,retail_buy,0.0,200.0,0.0
no_p2p--central_exact,2,P,DSO,A,retail_sell,0.07208836552639253,60.0,4.325301931583551
no_p2p--central_exact,2,P,B,DSO,retail_buy,0.16707225077862722,200.0,33.41445015572545
no_p2p--central_exact,2,P,DSO,B,retail_sell,0.0,60.0,0.0
no_p2p--central_exact,3,P,B,A,p2p,0.0,130.0,0.0
no_p2p--central_exact,3,P,A,DSO,service,0.0,5.0,0.0
no_p2p--central_exact,3,P,A,DSO,retail_buy,0.0,200.0,0.0
no_p2p--central_exact,3,P,DSO,A,retail_sell,0.16939605346341025,60.0,10.163763207804614
no_p2p--central_exact,3,P,B,DSO,retail_buy,0.17048420646292722,200.0,34.096841292585445
no_p2p--central_exact,3,P,DSO,B,retail_sell,0.0,60.0,0.0
no_p2p--central_exact,4,P,B,A,p2p,0.0,130.0,0.0
no_p2p--central_exact,4,P,A,DSO,service,0.0,5.0,0.0
no_p2p--central_exact,4,P,A,DSO,retail_buy,0.32190256104936377,200.0,64.38051220987275
no_p2p--central_exact,4,P,DSO,A,retail_sell,0.0,60.0,0.0
no_p2p--central_exact,4,P,B,DSO,retail_buy,0.24850698759654705,200.0,49.70139751930941
no_p2p--central_exact,4,P,DSO,B,retail_sell,0.0,60.0,0.0
no_p2p--central_exact,1,H,B,A,p2p,0.0,100.0,0.0
no_p2p--central_exact,1,H,A,DSO,service,0.0,5.0,0.0
no_p2p--central_exact,1,H,A,DSO,retail_buy,0.0,160.0,0.0
no_p2p--central_exact,1,H,DSO,A,retail_sell,0.19488780665577718,40.0,7.795512266231087
no_p2p--central_exact,1,H,B,DSO,retail_buy,0.19308780666635103,160.0,30.894049066616166
no_p2p--central_exact,1,H,DSO,B,retail_sell,0.0,40.0,0.0
no_p2p--central_exact,2,H,B,A,p2p,0.0,100.0,0.0
no_p2p--central_exact,2,H,A,DSO,service,0.0,5.0,0.0
no_p2p--central_exact,2,H,A,DSO,retail_buy,0.020330973393491242,160.0,3.2529557429585987
no_p2p--central_exact,2,H,DSO,A,retail_sell,0.0,40.0,0.0
no_p2p--central_exact,2,H,B,DSO,retail_buy,0.09070839497764455,160.0,14.513343196423127
no_p2p--central_exact,2,H,DSO,B,retail_sell,0.0,40.0,0.0
no_p2p--central_exact,3,H,B,A,p2p,0.0,100.0,0.0
no_p2p--central_exact,3,H,A,DSO,service,0.0,5.0,0.0
no_p2p--central_exact,3,H,A,DSO,retail_buy,0.0,160.0,0.0
no_p2p--central_exact,3,H,DSO,A,retail_sell,0.1050748448017966,40.0,4.202993792071864
no_p2p--central_exact,3,H,B,DSO,retail_buy,0.10327484484541102,160.0,16.523975175265765
no_p2p--central_exact,3,H,DSO,B,retail_sell,0.0,40.0,0.0
no_p2p--central_exact,4,H,B,A,p2p,0.0,100.0,0.0
no_p2p--central_exact,4,H,A,DSO,service,0.0,5.0,0.0
no_p2p--central_exact,4,H,A,DSO,retail_buy,0.0,160.0,0.0
no_p2p--central_exact,4,H,DSO,A,retail_sell,0.19488791908406122,40.0,7.795516763362449
no_p2p--central_exact,4,H,B,DSO,retail_buy,0.19308791909464063,160.0,30.8940670551425
no_p2p--central_exact,4,H,DSO,B,retail_sell,0.0,40.0,0.0
fixed_load--central_socp,1,P,B,A,p2p,0.0,130.0,0.0
fixed_load--central_socp,1,P,A,DSO,service,0.0,5.0,0.0
fixed_load--central_socp,1,P,A,DSO,retail_buy,0.31227026896883425,200.0,62.45405379376685
fixed_load--central_socp,1,P,DSO,A,retail_sell,0.0,60.0,0.0
fixed_load--central_socp,1,P,B,DSO,retail_buy,0.24850000501030597,200.0,49.70000100206119
fixed_load--central_socp,1,P,DSO,B,retail_sell,0.0,60.0,0.0
fixed_load--central_socp,2,P,B,A,p2p,0.08259933494729182,130.0,10.737913543147938
fixed_load--central_socp,2,P,A,DSO,service,0.08259933494729182,5.0,0.4129966747364591
fixed_load--central_socp,2,P,A,DSO,retail_buy,0.0,200.0,0.0
fixed_load--central_socp,2,P,DSO,A,retail_sell,0.0,60.0,0.0
fixed_load--central_socp,2,P,B,DSO,retail_buy,0.0674006696171866,200.0,13.480133923437322
fixed_load--central_socp,2,P,DSO,B,retail_sell,0.0,60.0,0.0
fixed_load--central_socp,3,P,B,A,p2p,0.17783570084728378,130.0,23.118641110146893
fixed_load--central_socp,3,P,A,DSO,service,0.17783570084728378,5.0,0.8891785042364189
fixed_load--central_socp,3,P,A,DSO,retail_buy,0.0,200.0,0.0
fixed_load--central_socp,3,P,DSO,A,retail_sell,0.0,60.0,0.0
fixed_load--central_socp,3,P,B,DSO,retail_buy,0.001076660414030317,200.0,0.21533208280606342
fixed_load--central_socp,3,P,DSO,B,retail_sell,0.0,60.0,0.0
fixed_load--central_socp,4,P,B,A,p2p,0.0,130.0,0.0
fixed_load--central_socp,4,P,A,DSO,service,0.0,5.0,0.0
fixed_load--central_socp,4,P,A,DSO,retail_buy,0.308533762040764,200.0,61.706752408152795
fixed_load--central_socp,4,P,DSO,A,retail_sell,0.0,60.0,0.0
fixed_load--central_socp,4,P,B,DSO,retail_buy,0.24850000425513413,200.0,49.70000085102683
fixed_load--central_socp,4,P,DSO,B,retail_sell,0.0,60.0,0.0
fixed_load--central_socp,1,H,B,A,p2p,0.1981999981827777,100.0,19.81999981827777
fixed_load--central_socp,1,H,A,DSO,service,0.1981999981827777,5.0,0.9909999909138885
fixed_load--central_socp,1,H,A,DSO,retail_buy,0.0,160.0,0.0
fixed_load--central_socp,1,H,DSO,A,retail_sell,0.0017999962921852464,40.0,0.07199985168740985
fixed_load--central_socp,1,H,B,DSO,retail_buy,0.0,160.0,0.0
fixed_load--central_socp,1,H,DSO,B,retail_sell,0.0,40.0,0.0
fixed_load--central_socp,2,H,B,A,p2p,0.0,100.0,0.0
fixed_load--central_socp,2,H,A,DSO,service,0.0,5.0,0.0
fixed_load--central_socp,2,H,A,DSO,retail_buy,0.007798021092528029,160.0,1.2476833748044847
fixed_load--central_socp,2,H,DSO,A,retail_sell,0.0,40.0,0.0
fixed_load--central_socp,2,H,B,DSO,retail_buy,0.07000000241776874,160.0,11.200000386842998
fixed_load--central_socp,2,H,DSO,B,retail_sell,0.0,40.0,0.0
fixed_load--central_socp,3,H,B,A,p2p,0.11469482954832667,100.0,11.469482954832667
fixed_load--central_socp,3,H,A,DSO,service,0.11469482954832667,5.0,0.5734741477416334
fixed_load--central_socp,3,H,A,DSO,retail_buy,0.0,160.0,0.0
fixed_load--central_socp,3,H,DSO,A,retail_sell,0.0017999960911912055,40.0,0.07199984364764822
fixed_load--central_socp,3,H,B,DSO,retail_buy,0.0,160.0,0.0
fixed_load--central_socp,3,H,DSO,B,retail_sell,0.0,40.0,0.0
fixed_load--central_socp,4,H,B,A,p2p,0.19819999753706868,100.0,19.819999753706867
fixed_load--central_socp,4,H,A,DSO,service,0.19819999753706868,5.0,0.9909999876853435
fixed_load--central_socp,4,H,A,DSO,retail_buy,0.0,160.0,0.0
fixed_load--central_socp,4,H,DSO,A,retail_sell,0.0017999964218333442,40.0,0.07199985687333377
fixed_load--central_socp,4,H,B,DSO,retail_buy,0.0,160.0,0.0
fixed_load--central_socp,4,H,DSO,B,retail_sell,0.0,40.0,0.0
fixed_load--central_exact,1,P,B,A,p2p,0.0,130.0,0.0
fixed_load--central_exact,1,P,A,DSO,service,0.0,5.0,0.0
fixed_load--central_exact,1,P,A,DSO,retail_buy,0.31080572331394113,200.0,62.161144662788224
fixed_load--central_exact,1,P,DSO,A,retail_sell,0.0,60.0,0.0
fixed_load--central_exact,1,P,B,DSO,retail_buy,0.2485000000232157,200.0,49.700000004643144
fixed_load--central_exact,1,P,DSO,B,retail_sell,0.0,60.0,0.0
fixed_load--central_exact,2,P,B,A,p2p,0.08259933456212398,130.0,10.737913493076118
fixed_load--central_exact,2,P,A,DSO,service,0.08259933456212398,5.0,0.4129966728106199
fixed_load--central_exact,2,P,A,DSO,retail_buy,0.0,200.0,0.0
fixed_load--central_exact,2,P,DSO,A,retail_sell,0.0,60.0,0.0
fixed_load--central_exact,2,P,B,DSO,retail_buy,0.06740066545371431,200.0,13.480133090742862
fixed_load--central_exact,2,P,DSO,B,retail_sell,0.0,60.0,0.0
fixed_load--central_exact,3,P,B,A,p2p,0.1778368861863739,130.0,23.118795204228604
fixed_load--central_exact,3,P,A,DSO,service,0.1778368861863739,5.0,0.8891844309318695
fixed_load--central_exact,3,P,A,DSO,retail_buy,0.0,200.0,0.0
fixed_load--central_exact,3,P,DSO,A,retail_sell,0.0,60.0,0.0
fixed_load--central_exact,3,P,B,DSO,retail_buy,0.00107089827933049,200.0,0.214179655866098
fixed_load--central_exact,3,P,DSO,B,retail_sell,0.0,60.0,0.0
fixed_load--central_exact,4,P,B,A,p2p,0.0,130.0,0.0
fixed_load--central_exact,4,P,A,DSO,service,0.0,5.0,0.0
fixed_load--central_exact,4,P,A,DSO,retail_buy,0.3099976006139493,200.0,61.99952012278986
fixed_load--central_exact,4,P,DSO,A,retail_sell,0.0,60.0,0.0
fixed_load--central_exact,4,P,B,DSO,retail_buy,0.24850000005254955,200.0,49.70000001050991
fixed_load--central_exact,4,P,DSO,B,retail_sell,0.0,60.0,0.0
fixed_load--central_exact,1,H,B,A,p2p,0.19820000002785887,100.0,19.820000002785886
fixed_load--central_exact,1,H,A,DSO,service,0.19820000002785887,5.0,0.9910000001392943
fixed_load--central_exact,1,H,A,DSO,retail_buy,0.0,160.0,0.0
fixed_load--central_exact,1,H,DSO,A,retail_sell,0.0017999999721411697,40.0,0.07199999888564679
fixed_load--central_exact,1,H,B,DSO,retail_buy,0.0,160.0,0.0
fixed_load--central_exact,1,H,DSO,B,retail_sell,0.0,40.0,0.0
fixed_load--central_exact,2,H,B,A,p2p,0.0,100.0,0.0
fixed_load--central_exact,2,H,A,DSO,service,0.0,5.0,0.0
fixed_load--central_exact,2,H,A,DSO,retail_buy,0.00779800368637204,160.0,1.2476805898195265
fixed_load--central_exact,2,H,DSO,A,retail_sell,0.0,40.0,0.0
fixed_load--central_exact,2,H,B,DSO,retail_buy,0.07000000028051201,160.0,11.200000044881921
fixed_load--central_exact,2,H,DSO,B,retail_sell,0.0,40.0,0.0
fixed_load--central_exact,3,H,B,A,p2p,0.11468934135884527,100.0,11.468934135884528
fixed_load--central_exact,3,H,A,DSO,service,0.11468934135884527,5.0,0.5734467067942264
fixed_load--central_exact,3,H,A,DSO,retail_buy,0.0,160.0,0.0
fixed_load--central_exact,3,H,DSO,A,retail_sell,0.0018000000820331402,40.0,0.07200000328132561
fixed_load--central_exact,3,H,B,DSO,retail_buy,0.0,160.0,0.0
fixed_load--central_exact,3,H,DSO,B,retail_sell,0.0,40.0,0.0
fixed_load--central_exact,4,H,B,A,p2p,0.19820000006305946,100.0,19.820000006305946
fixed_load--central_exact,4,H,A,DSO,service,0.19820000006305946,5.0,0.9910000003152973
fixed_load--central_exact,4,H,A,DSO,retail_buy,0.0,160.0,0.0
fixed_load--central_exact,4,H,DSO,A,retail_sell,0.0017999999369405772,40.0,0.07199999747762309
fixed_load--central_exact,4,H,B,DSO,retail_buy,0.0,160.0,0.0
fixed_load--central_exact,4,H,DSO,B,retail_sell,0.0,40.0,0.0
base--clarabel_enumeration,1,P,B,A,p2p,0.0,130.0,0.0
base--clarabel_enumeration,1,P,A,DSO,service,0.0,5.0,0.0
base--clarabel_enumeration,1,P,A,DSO,retail_buy,0.32270741781765033,200.0,64.54148356353006
base--clarabel_enumeration,1,P,DSO,A,retail_sell,0.0,60.0,0.0
base--clarabel_enumeration,1,P,B,DSO,retail_buy,0.2485066665087661,200.0,49.70133330175322
base--clarabel_enumeration,1,P,DSO,B,retail_sell,0.0,60.0,0.0
base--clarabel_enumeration,2,P,B,A,p2p,0.07208836508613786,130.0,9.371487461197923
base--clarabel_enumeration,2,P,A,DSO,service,0.07208836508613786,5.0,0.3604418254306893
base--clarabel_enumeration,2,P,A,DSO,retail_buy,0.0,200.0,0.0
base--clarabel_enumeration,2,P,DSO,A,retail_sell,0.0,60.0,0.0
base--clarabel_enumeration,2,P,B,DSO,retail_buy,0.09498388623289133,200.0,18.99677724657827
base--clarabel_enumeration,2,P,DSO,B,retail_sell,0.0,60.0,0.0
base--clarabel_enumeration,3,P,B,A,p2p,0.16939605144946882,130.0,22.021486688430947
base--clarabel_enumeration,3,P,A,DSO,service,0.16939605144946882,5.0,0.846980257247344
base--clarabel_enumeration,3,P,A,DSO,retail_buy,0.0,200.0,0.0
base--clarabel_enumeration,3,P,DSO,A,retail_sell,0.0,60.0,0.0
base--clarabel_enumeration,3,P,B,DSO,retail_buy,0.0010881533159478873,200.0,0.21763066318957747
base--clarabel_enumeration,3,P,DSO,B,retail_sell,0.0,60.0,0.0
base--clarabel_enumeration,4,P,B,A,p2p,0.0,130.0,0.0
base--clarabel_enumeration,4,P,A,DSO,service,0.0,5.0,0.0
base--clarabel_enumeration,4,P,A,DSO,retail_buy,0.3219026849639292,200.0,64.38053699278584
base--clarabel_enumeration,4,P,DSO,A,retail_sell,0.0,60.0,0.0
base--clarabel_enumeration,4,P,B,DSO,retail_buy,0.24850697258097665,200.0,49.70139451619533
base--clarabel_enumeration,4,P,DSO,B,retail_sell,0.0,60.0,0.0
base--clarabel_enumeration,1,H,B,A,p2p,0.19308780707161968,100.0,19.30878070716197
base--clarabel_enumeration,1,H,A,DSO,service,0.19308780707161968,5.0,0.9654390353580984
base--clarabel_enumeration,1,H,A,DSO,retail_buy,0.0,160.0,0.0
base--clarabel_enumeration,1,H,DSO,A,retail_sell,0.0017999999722994597,40.0,0.07199999889197839
base--clarabel_enumeration,1,H,B,DSO,retail_buy,0.0,160.0,0.0
base--clarabel_enumeration,1,H,DSO,B,retail_sell,0.0,40.0,0.0
base--clarabel_enumeration,2,H,B,A,p2p,0.0,100.0,0.0
base--clarabel_enumeration,2,H,A,DSO,service,0.0,5.0,0.0
base--clarabel_enumeration,2,H,A,DSO,retail_buy,0.020330974185883297,160.0,3.2529558697413274
base--clarabel_enumeration,2,H,DSO,A,retail_sell,0.0,40.0,0.0
base--clarabel_enumeration,2,H,B,DSO,retail_buy,0.09070839529408051,160.0,14.51334324705288
base--clarabel_enumeration,2,H,DSO,B,retail_sell,0.0,40.0,0.0
base--clarabel_enumeration,3,H,B,A,p2p,0.10327484233939922,100.0,10.327484233939922
base--clarabel_enumeration,3,H,A,DSO,service,0.10327484233939922,5.0,0.5163742116969962
base--clarabel_enumeration,3,H,A,DSO,retail_buy,0.0,160.0,0.0
base--clarabel_enumeration,3,H,DSO,A,retail_sell,0.0017999999717927678,40.0,0.07199999887171071
base--clarabel_enumeration,3,H,B,DSO,retail_buy,0.0,160.0,0.0
base--clarabel_enumeration,3,H,DSO,B,retail_sell,0.0,40.0,0.0
base--clarabel_enumeration,4,H,B,A,p2p,0.19308791353949564,100.0,19.308791353949566
base--clarabel_enumeration,4,H,A,DSO,service,0.19308791353949564,5.0,0.9654395676974782
base--clarabel_enumeration,4,H,A,DSO,retail_buy,0.0,160.0,0.0
base--clarabel_enumeration,4,H,DSO,A,retail_sell,0.0017999999726487081,40.0,0.07199999890594833
base--clarabel_enumeration,4,H,B,DSO,retail_buy,0.0,160.0,0.0
base--clarabel_enumeration,4,H,DSO,B,retail_sell,0.0,40.0,0.0
