id,run_id,path,equation,residual,tolerance,pass
shift_four_ua0_energy_economic_gurobi,r8-energy-222048e1-ecf5-44b9-ae22-ecc37f2d989e,validation/evaluation/normal_check/shared/rows/196,6-12-ch,0.0,2.05e-6,true
shift_four_ua0_energy_economic_gurobi,r8-energy-222048e1-ecf5-44b9-ae22-ecc37f2d989e,validation/evaluation/normal_check/shared/rows/197,6-12-dis,0.0,2.05e-6,true
shift_four_ua0_energy_economic_gurobi,r8-energy-222048e1-ecf5-44b9-ae22-ecc37f2d989e,validation/evaluation/normal_check/shared/rows/198,6-8:10,0.0,2.05e-6,true
shift_four_ua0_energy_economic_gurobi,r8-energy-222048e1-ecf5-44b9-ae22-ecc37f2d989e,validation/evaluation/normal_check/shared/rows/199,6-9,0.0,2.05e-6,true
shift_four_ua0_energy_economic_gurobi,r8-energy-222048e1-ecf5-44b9-ae22-ecc37f2d989e,validation/evaluation/normal_check/shared/rows/200,6-11,0.0,2.05e-6,true
shift_four_ua0_energy_economic_gurobi,r8-energy-222048e1-ecf5-44b9-ae22-ecc37f2d989e,validation/evaluation/normal_check/shared/rows/201,6-12-ch,0.0,2.05e-6,true
shift_four_ua0_energy_economic_gurobi,r8-energy-222048e1-ecf5-44b9-ae22-ecc37f2d989e,validation/evaluation/normal_check/shared/rows/202,6-12-dis,0.0,2.05e-6,true
shift_four_ua0_energy_economic_gurobi,r8-energy-222048e1-ecf5-44b9-ae22-ecc37f2d989e,validation/evaluation/normal_check/shared/rows/203,6-8:10,0.0,2.05e-6,true
shift_four_ua0_energy_economic_gurobi,r8-energy-222048e1-ecf5-44b9-ae22-ecc37f2d989e,validation/evaluation/normal_check/shared/rows/204,6-9,0.0,2.05e-6,true
shift_four_ua0_energy_economic_gurobi,r8-energy-222048e1-ecf5-44b9-ae22-ecc37f2d989e,validation/evaluation/normal_check/shared/rows/205,6-11,0.0,2.05e-6,true
shift_four_ua0_energy_economic_gurobi,r8-energy-222048e1-ecf5-44b9-ae22-ecc37f2d989e,validation/evaluation/normal_check/shared/rows/206,6-12-ch,0.0,2.05e-6,true
shift_four_ua0_energy_economic_gurobi,r8-energy-222048e1-ecf5-44b9-ae22-ecc37f2d989e,validation/evaluation/normal_check/shared/rows/207,6-12-dis,0.0,2.05e-6,true
