record_id,run_id,phase,iteration,scope,count,failures,worst_id,normalized,pass
competitive_thermal_e030_r005--paper_critical,r5-strategic-benders-7c8406c8-1f9e-46ad-a3c6-b29a96148658,candidate,1,candidate/risk_policy/scenarios/none/validation,45,0,5-19,6.245004513516506e-11,true
competitive_thermal_e030_r005--paper_critical,r5-strategic-benders-7c8406c8-1f9e-46ad-a3c6-b29a96148658,candidate,1,candidate/risk_policy/scenarios/up/validation,45,0,5-19,6.245004513516506e-11,true
competitive_thermal_e030_r005--paper_critical,r5-strategic-benders-7c8406c8-1f9e-46ad-a3c6-b29a96148658,candidate,1,candidate/risk_policy/transport_checks/actual,6,0,budget,0.0,true
competitive_thermal_e030_r005--paper_critical,r5-strategic-benders-7c8406c8-1f9e-46ad-a3c6-b29a96148658,candidate,1,candidate/risk_policy/transport_checks/cost,6,0,budget,0.0,true
competitive_thermal_e030_r005--paper_critical,r5-strategic-benders-7c8406c8-1f9e-46ad-a3c6-b29a96148658,candidate,1,candidate/risk_policy/transport_checks/risk,6,0,budget,0.0,true
competitive_thermal_e030_r005--paper_critical,r5-strategic-benders-7c8406c8-1f9e-46ad-a3c6-b29a96148658,candidate,1,candidate/selected_market,65,0,R5-MK_nonnegative,0.0,true
competitive_thermal_e030_r005--paper_critical,r5-strategic-benders-7c8406c8-1f9e-46ad-a3c6-b29a96148658,cost,1,cost/down,226,0,5-25-26-R/h12/1,2.1179094488255334e-9,true
competitive_thermal_e030_r005--paper_critical,r5-strategic-benders-7c8406c8-1f9e-46ad-a3c6-b29a96148658,cost,1,cost/down/physical,45,0,5-19,6.245004513516506e-11,true
competitive_thermal_e030_r005--paper_critical,r5-strategic-benders-7c8406c8-1f9e-46ad-a3c6-b29a96148658,cost,1,cost/none,226,0,5-25-26-R/h12/1,2.1179094488255334e-9,true
competitive_thermal_e030_r005--paper_critical,r5-strategic-benders-7c8406c8-1f9e-46ad-a3c6-b29a96148658,cost,1,cost/none/physical,45,0,5-19,6.245004513516506e-11,true
competitive_thermal_e030_r005--paper_critical,r5-strategic-benders-7c8406c8-1f9e-46ad-a3c6-b29a96148658,cost,1,cost/up,226,0,5-25-26-R/h12/1,2.1179094488255334e-9,true
competitive_thermal_e030_r005--paper_critical,r5-strategic-benders-7c8406c8-1f9e-46ad-a3c6-b29a96148658,cost,1,cost/up/physical,45,0,5-19,6.245004513516506e-11,true
competitive_thermal_e030_r005--paper_critical,r5-strategic-benders-7c8406c8-1f9e-46ad-a3c6-b29a96148658,master,2,master,1,0,master/total,0.0,true
competitive_thermal_e030_r005--paper_critical,r5-strategic-benders-7c8406c8-1f9e-46ad-a3c6-b29a96148658,master,2,master/market,6,0,P_DA_MW/1,0.0,true
competitive_thermal_e030_r005--paper_critical,r5-strategic-benders-7c8406c8-1f9e-46ad-a3c6-b29a96148658,master,2,master/market/selected_market,65,0,5-37,1.850371707708594e-11,true
competitive_thermal_e030_r005--paper_critical,r5-strategic-benders-7c8406c8-1f9e-46ad-a3c6-b29a96148658,master,2,master/risk_master,26,0,PCC-down/1,0.0,true
competitive_thermal_e030_r005--paper_critical,r5-strategic-benders-7c8406c8-1f9e-46ad-a3c6-b29a96148658,diagnostic,2,diagnostic/down,637,0,5-25-26-R/h12/1,1.8674290181158085e-9,true
competitive_thermal_e030_r005--paper_critical,r5-strategic-benders-7c8406c8-1f9e-46ad-a3c6-b29a96148658,diagnostic,2,diagnostic/none,637,0,5-25-26-R/h12/1,1.8674290181158085e-9,true
competitive_thermal_e030_r005--paper_critical,r5-strategic-benders-7c8406c8-1f9e-46ad-a3c6-b29a96148658,diagnostic,2,diagnostic/up,637,0,5-25-26-R/h12/1,1.8674290181158085e-9,true
competitive_thermal_e030_r005--paper_critical,r5-strategic-benders-7c8406c8-1f9e-46ad-a3c6-b29a96148658,master,3,master,1,0,master/total,4.472360746208544e-10,true
competitive_thermal_e030_r005--paper_critical,r5-strategic-benders-7c8406c8-1f9e-46ad-a3c6-b29a96148658,master,3,master/market,6,0,P_DA_MW/1,0.0,true
competitive_thermal_e030_r005--paper_critical,r5-strategic-benders-7c8406c8-1f9e-46ad-a3c6-b29a96148658,master,3,master/market/selected_market,65,0,R5-MK_nonnegative,0.0,true
competitive_thermal_e030_r005--paper_critical,r5-strategic-benders-7c8406c8-1f9e-46ad-a3c6-b29a96148658,master,3,master/risk_master,27,0,master/objective,7.882487475283143e-10,true
competitive_thermal_e030_r005--paper_critical,r5-strategic-benders-7c8406c8-1f9e-46ad-a3c6-b29a96148658,candidate,3,candidate,8,0,down_bid/1,0.0,true
competitive_thermal_e030_r005--paper_critical,r5-strategic-benders-7c8406c8-1f9e-46ad-a3c6-b29a96148658,candidate,3,candidate/independent_market,66,0,R5-MK_nonnegative,0.0,true
competitive_thermal_e030_r005--paper_critical,r5-strategic-benders-7c8406c8-1f9e-46ad-a3c6-b29a96148658,candidate,3,candidate/risk_policy,17,0,z-binary,0.0,true
competitive_thermal_e030_r005--paper_critical,r5-strategic-benders-7c8406c8-1f9e-46ad-a3c6-b29a96148658,candidate,3,candidate/risk_policy/scenarios/down/validation,45,0,5-5-cost,2.3592239273284523e-9,true
competitive_thermal_e030_r005--paper_critical,r5-strategic-benders-7c8406c8-1f9e-46ad-a3c6-b29a96148658,candidate,3,candidate/risk_policy/scenarios/none/validation,45,0,5-19,6.245004513516506e-11,true
competitive_thermal_e030_r005--paper_critical,r5-strategic-benders-7c8406c8-1f9e-46ad-a3c6-b29a96148658,candidate,3,candidate/risk_policy/scenarios/up/validation,45,0,5-19,6.245004513516506e-11,true
competitive_thermal_e030_r005--paper_critical,r5-strategic-benders-7c8406c8-1f9e-46ad-a3c6-b29a96148658,candidate,3,candidate/risk_policy/transport_checks/actual,6,0,budget,0.0,true
competitive_thermal_e030_r005--paper_critical,r5-strategic-benders-7c8406c8-1f9e-46ad-a3c6-b29a96148658,candidate,3,candidate/risk_policy/transport_checks/cost,6,0,budget,0.0,true
competitive_thermal_e030_r005--paper_critical,r5-strategic-benders-7c8406c8-1f9e-46ad-a3c6-b29a96148658,candidate,3,candidate/risk_policy/transport_checks/risk,6,0,budget,0.0,true
competitive_thermal_e030_r005--paper_critical,r5-strategic-benders-7c8406c8-1f9e-46ad-a3c6-b29a96148658,candidate,3,candidate/selected_market,65,0,R5-MK_nonnegative,0.0,true
competitive_thermal_e030_r005--paper_critical,r5-strategic-benders-7c8406c8-1f9e-46ad-a3c6-b29a96148658,cost,3,cost/down,226,0,5-25-26-R/h12/1,2.1179094488255334e-9,true
competitive_thermal_e030_r005--paper_critical,r5-strategic-benders-7c8406c8-1f9e-46ad-a3c6-b29a96148658,cost,3,cost/down/physical,45,0,5-5-cost,2.3592239273284523e-9,true
competitive_thermal_e030_r005--paper_critical,r5-strategic-benders-7c8406c8-1f9e-46ad-a3c6-b29a96148658,cost,3,cost/none,226,0,5-25-26-R/h12/1,2.1179094488255334e-9,true
competitive_thermal_e030_r005--paper_critical,r5-strategic-benders-7c8406c8-1f9e-46ad-a3c6-b29a96148658,cost,3,cost/none/physical,45,0,5-19,6.245004513516506e-11,true
competitive_thermal_e030_r005--paper_critical,r5-strategic-benders-7c8406c8-1f9e-46ad-a3c6-b29a96148658,cost,3,cost/up,226,0,5-25-26-R/h12/1,2.1179094488255334e-9,true
competitive_thermal_e030_r005--paper_critical,r5-strategic-benders-7c8406c8-1f9e-46ad-a3c6-b29a96148658,cost,3,cost/up/physical,45,0,5-19,6.245004513516506e-11,true
competitive_thermal_e030_r005--paper_critical,r5-strategic-benders-7c8406c8-1f9e-46ad-a3c6-b29a96148658,master,4,master,1,0,master/total,1.2674520801001625e-8,true
competitive_thermal_e030_r005--paper_critical,r5-strategic-benders-7c8406c8-1f9e-46ad-a3c6-b29a96148658,master,4,master/market,6,0,P_DA_MW/1,0.0,true
competitive_thermal_e030_r005--paper_critical,r5-strategic-benders-7c8406c8-1f9e-46ad-a3c6-b29a96148658,master,4,master/market/selected_market,65,0,R5-MK_nonnegative,0.0,true
competitive_thermal_e030_r005--paper_critical,r5-strategic-benders-7c8406c8-1f9e-46ad-a3c6-b29a96148658,master,4,master/risk_master,28,0,master/objective,2.008435588525584e-9,true
competitive_thermal_e030_r005--paper_critical,r5-strategic-benders-7c8406c8-1f9e-46ad-a3c6-b29a96148658,candidate,4,candidate,8,0,down_bid/1,0.0,true
competitive_thermal_e030_r005--paper_critical,r5-strategic-benders-7c8406c8-1f9e-46ad-a3c6-b29a96148658,candidate,4,candidate/independent_market,66,0,R5-MK_nonnegative,0.0,true
competitive_thermal_e030_r005--paper_critical,r5-strategic-benders-7c8406c8-1f9e-46ad-a3c6-b29a96148658,candidate,4,candidate/risk_policy,17,0,z-binary,0.0,true
competitive_thermal_e030_r005--paper_critical,r5-strategic-benders-7c8406c8-1f9e-46ad-a3c6-b29a96148658,candidate,4,candidate/risk_policy/scenarios/down/validation,45,0,R5-D-building,5.684341886080801e-10,true
competitive_thermal_e030_r005--paper_critical,r5-strategic-benders-7c8406c8-1f9e-46ad-a3c6-b29a96148658,candidate,4,candidate/risk_policy/scenarios/none/validation,45,0,5-19,6.245004513516506e-11,true
competitive_thermal_e030_r005--paper_critical,r5-strategic-benders-7c8406c8-1f9e-46ad-a3c6-b29a96148658,candidate,4,candidate/risk_policy/scenarios/up/validation,45,0,5-19,6.245004513516506e-11,true
competitive_thermal_e030_r005--paper_critical,r5-strategic-benders-7c8406c8-1f9e-46ad-a3c6-b29a96148658,candidate,4,candidate/risk_policy/transport_checks/actual,6,0,budget,0.0,true
competitive_thermal_e030_r005--paper_critical,r5-strategic-benders-7c8406c8-1f9e-46ad-a3c6-b29a96148658,candidate,4,candidate/risk_policy/transport_checks/cost,6,0,budget,0.0,true
competitive_thermal_e030_r005--paper_critical,r5-strategic-benders-7c8406c8-1f9e-46ad-a3c6-b29a96148658,candidate,4,candidate/risk_policy/transport_checks/risk,6,0,budget,0.0,true
competitive_thermal_e030_r005--paper_critical,r5-strategic-benders-7c8406c8-1f9e-46ad-a3c6-b29a96148658,candidate,4,candidate/selected_market,65,0,R5-MK_nonnegative,0.0,true
competitive_thermal_e030_r005--paper_critical,r5-strategic-benders-7c8406c8-1f9e-46ad-a3c6-b29a96148658,cost,4,cost/down,226,0,5-25-26-R/h12/1,2.1179094488255334e-9,true
competitive_thermal_e030_r005--paper_critical,r5-strategic-benders-7c8406c8-1f9e-46ad-a3c6-b29a96148658,cost,4,cost/down/physical,45,0,R5-D-building,5.684341886080801e-10,true
competitive_thermal_e030_r005--paper_critical,r5-strategic-benders-7c8406c8-1f9e-46ad-a3c6-b29a96148658,cost,4,cost/none,226,0,5-25-26-R/h12/1,2.1179094488255334e-9,true
competitive_thermal_e030_r005--paper_critical,r5-strategic-benders-7c8406c8-1f9e-46ad-a3c6-b29a96148658,cost,4,cost/none/physical,45,0,5-19,6.245004513516506e-11,true
competitive_thermal_e030_r005--paper_critical,r5-strategic-benders-7c8406c8-1f9e-46ad-a3c6-b29a96148658,cost,4,cost/up,226,0,5-25-26-R/h12/1,2.1179094488255334e-9,true
competitive_thermal_e030_r005--paper_critical,r5-strategic-benders-7c8406c8-1f9e-46ad-a3c6-b29a96148658,cost,4,cost/up/physical,45,0,5-19,6.245004513516506e-11,true
merit_fixed_bid--cuts,r5-strategic-benders-8b028c30-734c-4dcd-9733-f0c5cab9d1b7,master,1,master,1,0,master/total,0.0,true
merit_fixed_bid--cuts,r5-strategic-benders-8b028c30-734c-4dcd-9733-f0c5cab9d1b7,master,1,master/market,6,0,P_DA_MW/1,0.0,true
merit_fixed_bid--cuts,r5-strategic-benders-8b028c30-734c-4dcd-9733-f0c5cab9d1b7,master,1,master/market/selected_market,98,0,R5-MK_nonnegative,0.0,true
merit_fixed_bid--cuts,r5-strategic-benders-8b028c30-734c-4dcd-9733-f0c5cab9d1b7,master,1,master/risk_master,20,0,PCC-down/1,0.0,true
merit_fixed_bid--cuts,r5-strategic-benders-8b028c30-734c-4dcd-9733-f0c5cab9d1b7,candidate,1,candidate,8,0,down_bid/1,0.0,true
merit_fixed_bid--cuts,r5-strategic-benders-8b028c30-734c-4dcd-9733-f0c5cab9d1b7,candidate,1,candidate/independent_market,99,0,5-37,1.343011723336883e-11,true
merit_fixed_bid--cuts,r5-strategic-benders-8b028c30-734c-4dcd-9733-f0c5cab9d1b7,candidate,1,candidate/risk_policy,17,0,z-binary,0.0,true
merit_fixed_bid--cuts,r5-strategic-benders-8b028c30-734c-4dcd-9733-f0c5cab9d1b7,candidate,1,candidate/risk_policy/scenarios/down/validation,46,0,building-energy,5.551115123125783e-11,true
merit_fixed_bid--cuts,r5-strategic-benders-8b028c30-734c-4dcd-9733-f0c5cab9d1b7,candidate,1,candidate/risk_policy/scenarios/none/validation,46,0,building-energy,5.551115123125783e-11,true
merit_fixed_bid--cuts,r5-strategic-benders-8b028c30-734c-4dcd-9733-f0c5cab9d1b7,candidate,1,candidate/risk_policy/scenarios/up/validation,46,0,building-energy,5.551115123125783e-11,true
merit_fixed_bid--cuts,r5-strategic-benders-8b028c30-734c-4dcd-9733-f0c5cab9d1b7,candidate,1,candidate/risk_policy/transport_checks/actual,6,0,budget,0.0,true
merit_fixed_bid--cuts,r5-strategic-benders-8b028c30-734c-4dcd-9733-f0c5cab9d1b7,candidate,1,candidate/risk_policy/transport_checks/cost,6,0,budget,0.0,true
merit_fixed_bid--cuts,r5-strategic-benders-8b028c30-734c-4dcd-9733-f0c5cab9d1b7,candidate,1,candidate/risk_policy/transport_checks/risk,6,0,budget,0.0,true
merit_fixed_bid--cuts,r5-strategic-benders-8b028c30-734c-4dcd-9733-f0c5cab9d1b7,candidate,1,candidate/selected_market,98,0,R5-MK_nonnegative,0.0,true
merit_fixed_bid--cuts,r5-strategic-benders-8b028c30-734c-4dcd-9733-f0c5cab9d1b7,cost,1,cost/down,229,0,5-19/building/1,5.598054812730528e-9,true
merit_fixed_bid--cuts,r5-strategic-benders-8b028c30-734c-4dcd-9733-f0c5cab9d1b7,cost,1,cost/down/physical,46,0,building-energy,5.551115123125783e-11,true
merit_fixed_bid--cuts,r5-strategic-benders-8b028c30-734c-4dcd-9733-f0c5cab9d1b7,cost,1,cost/none,229,0,5-19/building/1,5.598054812730528e-9,true
merit_fixed_bid--cuts,r5-strategic-benders-8b028c30-734c-4dcd-9733-f0c5cab9d1b7,cost,1,cost/none/physical,46,0,building-energy,5.551115123125783e-11,true
merit_fixed_bid--cuts,r5-strategic-benders-8b028c30-734c-4dcd-9733-f0c5cab9d1b7,cost,1,cost/up,229,0,5-19/building/1,5.598054812730528e-9,true
merit_fixed_bid--cuts,r5-strategic-benders-8b028c30-734c-4dcd-9733-f0c5cab9d1b7,cost,1,cost/up/physical,46,0,building-energy,5.551115123125783e-11,true
merit_fixed_bid--cuts,r5-strategic-benders-8b028c30-734c-4dcd-9733-f0c5cab9d1b7,master,2,master,1,0,master/total,0.0,true
merit_fixed_bid--cuts,r5-strategic-benders-8b028c30-734c-4dcd-9733-f0c5cab9d1b7,master,2,master/market,6,0,P_DA_MW/1,0.0,true
merit_fixed_bid--cuts,r5-strategic-benders-8b028c30-734c-4dcd-9733-f0c5cab9d1b7,master,2,master/market/selected_market,98,0,5-37,1.343011723336883e-11,true
merit_fixed_bid--cuts,r5-strategic-benders-8b028c30-734c-4dcd-9733-f0c5cab9d1b7,master,2,master/risk_master,23,0,cost/rows,1.7763568391648832e-10,true
merit_fixed_bid--cuts,r5-strategic-benders-8b028c30-734c-4dcd-9733-f0c5cab9d1b7,diagnostic,2,diagnostic/down,654,0,5-19/building/1,3.721546861130392e-9,true
merit_fixed_bid--cuts,r5-strategic-benders-8b028c30-734c-4dcd-9733-f0c5cab9d1b7,diagnostic,2,diagnostic/none,654,0,5-19/building/1,3.721546861130392e-9,true
merit_fixed_bid--cuts,r5-strategic-benders-8b028c30-734c-4dcd-9733-f0c5cab9d1b7,diagnostic,2,diagnostic/up,654,0,5-19/building/1,3.721546861130392e-9,true
merit_fixed_bid--cuts,r5-strategic-benders-8b028c30-734c-4dcd-9733-f0c5cab9d1b7,master,3,master,1,0,master/total,0.0,true
merit_fixed_bid--cuts,r5-strategic-benders-8b028c30-734c-4dcd-9733-f0c5cab9d1b7,master,3,master/market,6,0,P_DA_MW/1,0.0,true
merit_fixed_bid--cuts,r5-strategic-benders-8b028c30-734c-4dcd-9733-f0c5cab9d1b7,master,3,master/market/selected_market,98,0,R5-MK_gap,2.96059473233375e-12,true
merit_fixed_bid--cuts,r5-strategic-benders-8b028c30-734c-4dcd-9733-f0c5cab9d1b7,master,3,master/risk_master,26,0,cut/4,4.440892098500626e-10,true
merit_fixed_bid--cuts,r5-strategic-benders-8b028c30-734c-4dcd-9733-f0c5cab9d1b7,candidate,3,candidate,8,0,independent-lower-optimum,2.96059473233375e-12,true
merit_fixed_bid--cuts,r5-strategic-benders-8b028c30-734c-4dcd-9733-f0c5cab9d1b7,candidate,3,candidate/independent_market,99,0,5-37,1.343011723336883e-11,true
merit_fixed_bid--cuts,r5-strategic-benders-8b028c30-734c-4dcd-9733-f0c5cab9d1b7,candidate,3,candidate/risk_policy,17,0,z-binary,0.0,true
merit_fixed_bid--cuts,r5-strategic-benders-8b028c30-734c-4dcd-9733-f0c5cab9d1b7,candidate,3,candidate/risk_policy/scenarios/down/validation,46,0,5-14,5.689893001203927e-10,true
merit_fixed_bid--cuts,r5-strategic-benders-8b028c30-734c-4dcd-9733-f0c5cab9d1b7,candidate,3,candidate/risk_policy/scenarios/none/validation,46,0,5-14,5.689893001203927e-10,true
merit_fixed_bid--cuts,r5-strategic-benders-8b028c30-734c-4dcd-9733-f0c5cab9d1b7,candidate,3,candidate/risk_policy/scenarios/up/validation,46,0,5-14,5.689893001203927e-10,true
merit_fixed_bid--cuts,r5-strategic-benders-8b028c30-734c-4dcd-9733-f0c5cab9d1b7,candidate,3,candidate/risk_policy/transport_checks/actual,6,0,budget,0.0,true
merit_fixed_bid--cuts,r5-strategic-benders-8b028c30-734c-4dcd-9733-f0c5cab9d1b7,candidate,3,candidate/risk_policy/transport_checks/cost,6,0,budget,0.0,true
merit_fixed_bid--cuts,r5-strategic-benders-8b028c30-734c-4dcd-9733-f0c5cab9d1b7,candidate,3,candidate/risk_policy/transport_checks/risk,6,0,budget,0.0,true
merit_fixed_bid--cuts,r5-strategic-benders-8b028c30-734c-4dcd-9733-f0c5cab9d1b7,candidate,3,candidate/selected_market,98,0,R5-MK_gap,2.96059473233375e-12,true
merit_fixed_bid--cuts,r5-strategic-benders-8b028c30-734c-4dcd-9733-f0c5cab9d1b7,cost,3,cost/down,229,0,5-14/2/1,2.8449465006019636e-8,true
merit_fixed_bid--cuts,r5-strategic-benders-8b028c30-734c-4dcd-9733-f0c5cab9d1b7,cost,3,cost/down/physical,46,0,5-14,5.689893001203927e-10,true
merit_fixed_bid--cuts,r5-strategic-benders-8b028c30-734c-4dcd-9733-f0c5cab9d1b7,cost,3,cost/none,229,0,5-14/2/1,2.8449465006019636e-8,true
merit_fixed_bid--cuts,r5-strategic-benders-8b028c30-734c-4dcd-9733-f0c5cab9d1b7,cost,3,cost/none/physical,46,0,5-14,5.689893001203927e-10,true
merit_fixed_bid--cuts,r5-strategic-benders-8b028c30-734c-4dcd-9733-f0c5cab9d1b7,cost,3,cost/up,229,0,5-14/2/1,2.8449465006019636e-8,true
merit_fixed_bid--cuts,r5-strategic-benders-8b028c30-734c-4dcd-9733-f0c5cab9d1b7,cost,3,cost/up/physical,46,0,5-14,5.689893001203927e-10,true
merit_fixed_bid--critical,r5-strategic-benders-79d714dd-2fae-41d0-aef0-b80aaff83497,master,1,master,1,0,master/total,0.0,true
merit_fixed_bid--critical,r5-strategic-benders-79d714dd-2fae-41d0-aef0-b80aaff83497,master,1,master/market,6,0,P_DA_MW/1,0.0,true
merit_fixed_bid--critical,r5-strategic-benders-79d714dd-2fae-41d0-aef0-b80aaff83497,master,1,master/market/selected_market,98,0,R5-MK_nonnegative,0.0,true
merit_fixed_bid--critical,r5-strategic-benders-79d714dd-2fae-41d0-aef0-b80aaff83497,master,1,master/risk_master,20,0,PCC-down/1,0.0,true
merit_fixed_bid--critical,r5-strategic-benders-79d714dd-2fae-41d0-aef0-b80aaff83497,candidate,1,candidate,8,0,down_bid/1,0.0,true
merit_fixed_bid--critical,r5-strategic-benders-79d714dd-2fae-41d0-aef0-b80aaff83497,candidate,1,candidate/independent_market,99,0,5-37,1.343011723336883e-11,true
merit_fixed_bid--critical,r5-strategic-benders-79d714dd-2fae-41d0-aef0-b80aaff83497,candidate,1,candidate/risk_policy,17,0,z-binary,0.0,true
merit_fixed_bid--critical,r5-strategic-benders-79d714dd-2fae-41d0-aef0-b80aaff83497,candidate,1,candidate/risk_policy/scenarios/down/validation,46,0,building-energy,5.551115123125783e-11,true
merit_fixed_bid--critical,r5-strategic-benders-79d714dd-2fae-41d0-aef0-b80aaff83497,candidate,1,candidate/risk_policy/scenarios/none/validation,46,0,building-energy,5.551115123125783e-11,true
merit_fixed_bid--critical,r5-strategic-benders-79d714dd-2fae-41d0-aef0-b80aaff83497,candidate,1,candidate/risk_policy/scenarios/up/validation,46,0,building-energy,5.551115123125783e-11,true
merit_fixed_bid--critical,r5-strategic-benders-79d714dd-2fae-41d0-aef0-b80aaff83497,candidate,1,candidate/risk_policy/transport_checks/actual,6,0,budget,0.0,true
merit_fixed_bid--critical,r5-strategic-benders-79d714dd-2fae-41d0-aef0-b80aaff83497,candidate,1,candidate/risk_policy/transport_checks/cost,6,0,budget,0.0,true
merit_fixed_bid--critical,r5-strategic-benders-79d714dd-2fae-41d0-aef0-b80aaff83497,candidate,1,candidate/risk_policy/transport_checks/risk,6,0,budget,0.0,true
merit_fixed_bid--critical,r5-strategic-benders-79d714dd-2fae-41d0-aef0-b80aaff83497,candidate,1,candidate/selected_market,98,0,R5-MK_nonnegative,0.0,true
merit_fixed_bid--critical,r5-strategic-benders-79d714dd-2fae-41d0-aef0-b80aaff83497,cost,1,cost/down,229,0,5-19/building/1,5.598054812730528e-9,true
merit_fixed_bid--critical,r5-strategic-benders-79d714dd-2fae-41d0-aef0-b80aaff83497,cost,1,cost/down/physical,46,0,building-energy,5.551115123125783e-11,true
merit_fixed_bid--critical,r5-strategic-benders-79d714dd-2fae-41d0-aef0-b80aaff83497,cost,1,cost/none,229,0,5-19/building/1,5.598054812730528e-9,true
merit_fixed_bid--critical,r5-strategic-benders-79d714dd-2fae-41d0-aef0-b80aaff83497,cost,1,cost/none/physical,46,0,building-energy,5.551115123125783e-11,true
merit_fixed_bid--critical,r5-strategic-benders-79d714dd-2fae-41d0-aef0-b80aaff83497,cost,1,cost/up,229,0,5-19/building/1,5.598054812730528e-9,true
merit_fixed_bid--critical,r5-strategic-benders-79d714dd-2fae-41d0-aef0-b80aaff83497,cost,1,cost/up/physical,46,0,building-energy,5.551115123125783e-11,true
merit_fixed_bid--critical,r5-strategic-benders-79d714dd-2fae-41d0-aef0-b80aaff83497,master,2,master,1,0,master/total,0.0,true
merit_fixed_bid--critical,r5-strategic-benders-79d714dd-2fae-41d0-aef0-b80aaff83497,master,2,master/market,6,0,P_DA_MW/1,0.0,true
merit_fixed_bid--critical,r5-strategic-benders-79d714dd-2fae-41d0-aef0-b80aaff83497,master,2,master/market/selected_market,98,0,5-37,1.343011723336883e-11,true
merit_fixed_bid--critical,r5-strategic-benders-79d714dd-2fae-41d0-aef0-b80aaff83497,master,2,master/risk_master,23,0,cost/rows,1.7763568391648832e-10,true
merit_fixed_bid--critical,r5-strategic-benders-79d714dd-2fae-41d0-aef0-b80aaff83497,diagnostic,2,diagnostic/down,654,0,5-19/building/1,3.721546861130392e-9,true
merit_fixed_bid--critical,r5-strategic-benders-79d714dd-2fae-41d0-aef0-b80aaff83497,diagnostic,2,diagnostic/none,654,0,5-19/building/1,3.721546861130392e-9,true
merit_fixed_bid--critical,r5-strategic-benders-79d714dd-2fae-41d0-aef0-b80aaff83497,diagnostic,2,diagnostic/up,654,0,5-19/building/1,3.721546861130392e-9,true
merit_fixed_bid--critical,r5-strategic-benders-79d714dd-2fae-41d0-aef0-b80aaff83497,master,3,master,1,0,master/total,0.0,true
merit_fixed_bid--critical,r5-strategic-benders-79d714dd-2fae-41d0-aef0-b80aaff83497,master,3,master/market,6,0,P_DA_MW/1,0.0,true
merit_fixed_bid--critical,r5-strategic-benders-79d714dd-2fae-41d0-aef0-b80aaff83497,master,3,master/market/selected_market,98,0,5-37,4.476705744456276e-12,true
merit_fixed_bid--critical,r5-strategic-benders-79d714dd-2fae-41d0-aef0-b80aaff83497,master,3,master/risk_master,25,0,PCC-down/1,0.0,true
merit_fixed_bid--critical,r5-strategic-benders-79d714dd-2fae-41d0-aef0-b80aaff83497,candidate,3,candidate,8,0,independent-lower-optimum,2.9605947323337505e-12,true
merit_fixed_bid--critical,r5-strategic-benders-79d714dd-2fae-41d0-aef0-b80aaff83497,candidate,3,candidate/independent_market,99,0,5-37,1.343011723336883e-11,true
merit_fixed_bid--critical,r5-strategic-benders-79d714dd-2fae-41d0-aef0-b80aaff83497,candidate,3,candidate/risk_policy,17,0,z-binary,0.0,true
merit_fixed_bid--critical,r5-strategic-benders-79d714dd-2fae-41d0-aef0-b80aaff83497,candidate,3,candidate/risk_policy/scenarios/down/validation,46,0,5-14,3.469446951953614e-10,true
merit_fixed_bid--critical,r5-strategic-benders-79d714dd-2fae-41d0-aef0-b80aaff83497,candidate,3,candidate/risk_policy/scenarios/none/validation,46,0,5-14,3.469446951953614e-10,true
merit_fixed_bid--critical,r5-strategic-benders-79d714dd-2fae-41d0-aef0-b80aaff83497,candidate,3,candidate/risk_policy/scenarios/up/validation,46,0,5-14,3.469446951953614e-10,true
merit_fixed_bid--critical,r5-strategic-benders-79d714dd-2fae-41d0-aef0-b80aaff83497,candidate,3,candidate/risk_policy/transport_checks/actual,6,0,budget,0.0,true
merit_fixed_bid--critical,r5-strategic-benders-79d714dd-2fae-41d0-aef0-b80aaff83497,candidate,3,candidate/risk_policy/transport_checks/cost,6,0,budget,0.0,true
merit_fixed_bid--critical,r5-strategic-benders-79d714dd-2fae-41d0-aef0-b80aaff83497,candidate,3,candidate/risk_policy/transport_checks/risk,6,0,budget,0.0,true
merit_fixed_bid--critical,r5-strategic-benders-79d714dd-2fae-41d0-aef0-b80aaff83497,candidate,3,candidate/selected_market,98,0,5-37,4.476705744456276e-12,true
merit_fixed_bid--critical,r5-strategic-benders-79d714dd-2fae-41d0-aef0-b80aaff83497,cost,3,cost/down,229,0,5-14/2/1,1.734723475976807e-8,true
merit_fixed_bid--critical,r5-strategic-benders-79d714dd-2fae-41d0-aef0-b80aaff83497,cost,3,cost/down/physical,46,0,5-14,3.469446951953614e-10,true
merit_fixed_bid--critical,r5-strategic-benders-79d714dd-2fae-41d0-aef0-b80aaff83497,cost,3,cost/none,229,0,5-14/2/1,1.734723475976807e-8,true
merit_fixed_bid--critical,r5-strategic-benders-79d714dd-2fae-41d0-aef0-b80aaff83497,cost,3,cost/none/physical,46,0,5-14,3.469446951953614e-10,true
merit_fixed_bid--critical,r5-strategic-benders-79d714dd-2fae-41d0-aef0-b80aaff83497,cost,3,cost/up,229,0,5-14/2/1,1.734723475976807e-8,true
merit_fixed_bid--critical,r5-strategic-benders-79d714dd-2fae-41d0-aef0-b80aaff83497,cost,3,cost/up/physical,46,0,5-14,3.469446951953614e-10,true
merit_fixed_bid--paper_critical,r5-strategic-benders-ec54a452-e6ef-47d0-ae7c-7f35adc975b1,master,1,master,1,0,master/total,0.0,true
merit_fixed_bid--paper_critical,r5-strategic-benders-ec54a452-e6ef-47d0-ae7c-7f35adc975b1,master,1,master/market,6,0,P_DA_MW/1,0.0,true
